player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
arike-ogunbowale,Arike Ogunbowale,W,13.0,,2.0,0.25,8.0,2.0,0.286,14.0,4.0,4.0,1.0,3.0,3.0,38.15,,-16.0,13.0,2.0,1.0,
brittney-griner,Brittney Griner,F,4.0,2.0,2.0,1.0,2.0,2.0,0.6,15.0,9.0,2.0,1.0,3.0,3.0,30.8,2.0,9.0,23.0,4.0,3.0,1.0
jacy-sheldon,Jacy Sheldon,,1.0,,,,2.0,,0.25,4.0,1.0,1.0,1.0,2.0,2.0,28.883333333333333,2.0,-16.0,4.0,2.0,,1.0
kahleah-copper,Kahleah Copper,W,4.0,,4.0,0.25,4.0,1.0,0.632,19.0,12.0,4.0,0.778,9.0,7.0,33.983333333333334,1.0,15.0,32.0,5.0,,3.0
kalani-brown,Kalani Brown,,1.0,,1.0,,,,0.75,4.0,3.0,3.0,,,,10.816666666666666,,-13.0,6.0,1.0,,2.0
liz-dixon,Liz Dixon,,,,1.0,,,,,,,,,,,3.6666666666666665,,2.0,,1.0,,
lou-lopez-sanachal,Lou Lopez S̩n̩chal,,1.0,,,,1.0,,,1.0,,,,,,4.083333333333333,,-5.0,,,,1.0
mikiah-herbert-harrigan,Mikiah Herbert Harrigan,,1.0,2.0,2.0,0.4,5.0,2.0,0.625,8.0,5.0,4.0,,,,25.416666666666668,,5.0,12.0,2.0,2.0,
monique-billings,Monique Billings,F,1.0,,3.0,,,,0.667,6.0,4.0,1.0,,,,13.866666666666667,,-6.0,8.0,3.0,1.0,
natasha-cloud,Natasha Cloud,W,6.0,,3.0,0.4,5.0,2.0,0.571,7.0,4.0,2.0,1.0,4.0,4.0,34.55,,6.0,14.0,3.0,1.0,6.0
natasha-howard,Natasha Howard,,2.0,1.0,4.0,,,,0.7,10.0,7.0,3.0,0.625,8.0,5.0,31.983333333333334,1.0,-2.0,19.0,5.0,1.0,3.0
natasha-mack,Natasha Mack,,3.0,1.0,3.0,,,,0.667,3.0,2.0,1.0,,,,10.383333333333333,,7.0,4.0,3.0,,
odyssey-sims,Odyssey Sims,,4.0,,2.0,0.833,6.0,5.0,0.545,11.0,6.0,3.0,0.667,3.0,2.0,37.266666666666666,,-14.0,19.0,2.0,1.0,3.0
rebecca-allen,Rebecca Allen,W,,1.0,,0.333,3.0,1.0,0.5,6.0,3.0,2.0,1.0,1.0,1.0,20.516666666666666,1.0,9.0,8.0,1.0,1.0,
sevgi-uzun,Sevgi Uzun,,1.0,,,,1.0,,,3.0,,,,,,5.1,,-5.0,,,,1.0
sophie-cunningham,Sophie Cunningham,,4.0,,3.0,0.5,2.0,1.0,0.333,3.0,1.0,3.0,0.8,5.0,4.0,28.833333333333332,,13.0,7.0,3.0,1.0,1.0
stephanie-soares,Stephanie Soares,,,,1.0,,1.0,,,1.0,,,,,,1.8333333333333335,,,,1.0,,
sug-sutton,Sug Sutton,G,2.0,,,,,,,,,1.0,,,,11.85,,14.0,,,,
teaira-mccowan,Teaira McCowan,,1.0,,6.0,,,,0.7,10.0,7.0,3.0,0.5,2.0,1.0,28.0,4.0,-3.0,15.0,10.0,1.0,3.0
