player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
au-rashid,AU Rashid,,,,,,,,20.0,0.0,0.0,28.0,2.0,2.0,1.0,1.0,1.0
ba-carse,BA Carse,,1.0,1.0,1.0,7.0,4.0,0.0,10.0,0.0,0.0,12.0,0.0,0.0,,,1.0
ba-raine,BA Raine,,,,,,,,14.0,0.0,0.0,15.0,3.0,1.0,,,1.0
c-munro,C Munro,,10.0,1.0,0.0,3.0,7.0,0.0,,,,,,,,,1.0
ca-lynn,CA Lynn,,7.0,0.0,0.0,2.0,15.0,2.0,,,,,,,,,1.0
cg-harrison,CG Harrison,,12.0,2.0,0.0,7.0,13.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,1.0,,1.0
cn-ackermann,CN Ackermann,,10.0,0.0,0.0,4.0,7.0,0.0,20.0,0.0,0.0,17.0,1.0,0.0,,,1.0
cr-brathwaite,CR Brathwaite,,14.0,0.0,0.0,6.0,21.0,3.0,15.0,0.0,1.0,35.0,0.0,0.0,1.0,,1.0
dj-vilas,DJ Vilas,,31.0,4.0,0.0,4.0,36.0,0.0,,,,,,,,,1.0
dj-willey,DJ Willey,,10.0,1.0,0.0,3.0,14.0,1.0,20.0,0.0,0.0,25.0,2.0,0.0,,,1.0
ja-simpson,JA Simpson,,28.0,11.0,1.0,6.0,71.0,2.0,,,,,,,2.0,,1.0
ja-thompson,JA Thompson,,14.0,1.0,0.0,5.0,27.0,3.0,,,,,,,,,1.0
jm-clarke,JM Clarke,,10.0,1.0,0.0,2.0,11.0,1.0,,,,,,,,,1.0
lh-ferguson,LH Ferguson,,8.0,0.0,0.0,9.0,13.0,2.0,20.0,0.0,0.0,37.0,2.0,0.0,,,1.0
mj-potts,MJ Potts,,,,,,,,15.0,0.0,0.0,26.0,1.0,1.0,1.0,,1.0
mw-parkinson,MW Parkinson,,3.0,0.0,0.0,11.0,2.0,0.0,15.0,0.0,0.0,22.0,0.0,1.0,,,1.0
mujeeb-ur-rahman,Mujeeb Ur Rahman,,,,,,,,20.0,0.0,0.0,17.0,1.0,0.0,1.0,,1.0
pd-salt,PD Salt,,9.0,2.0,0.0,1.0,18.0,1.0,,,,,,,1.0,,1.0
st-finn,ST Finn,,7.0,2.0,1.0,10.0,11.0,0.0,15.0,0.0,1.0,51.0,2.0,2.0,,,1.0
t-kohler-cadmore,T Kohler-Cadmore,,11.0,3.0,0.0,1.0,16.0,0.0,,,,,,,3.0,,1.0
ta-lammonby,TA Lammonby,,10.0,1.0,0.0,5.0,12.0,1.0,,,,,,,,,1.0
tw-hartley,TW Hartley,,6.0,0.0,0.0,8.0,4.0,0.0,10.0,0.0,0.0,24.0,0.0,2.0,1.0,,1.0
