player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
am-rossington,AM Rossington,,63.0,7.0,0.0,2.0,81.0,5.0,,,,,,,1.0,1.0
abhishesh-gautam,Abhishesh Gautam,,,,,,,,18.0,0.0,0.0,33.0,0.0,3.0,,1.0
bipin-khatri,Bipin Khatri,,,,,,,,24.0,0.0,0.0,18.0,2.0,3.0,1.0,1.0
d-kharel,D Kharel,,11.0,1.0,0.0,1.0,7.0,0.0,,,,,,,,1.0
d-nath,D Nath,,6.0,0.0,0.0,5.0,10.0,1.0,,,,,,,,1.0
djm-short,DJM Short,,13.0,1.0,0.0,1.0,7.0,0.0,6.0,0.0,0.0,14.0,0.0,1.0,,1.0
gulbadin-naib,Gulbadin Naib,,11.0,0.0,0.0,7.0,17.0,2.0,24.0,0.0,0.0,20.0,1.0,1.0,,1.0
jds-neesham,JDS Neesham,,32.0,3.0,1.0,6.0,51.0,3.0,12.0,0.0,0.0,23.0,1.0,1.0,,1.0
k-bhurtel,K Bhurtel,,1.0,0.0,0.0,3.0,0.0,0.0,18.0,0.0,0.0,26.0,0.0,0.0,,1.0
k-thagunna,K Thagunna,,2.0,0.0,1.0,7.0,1.0,0.0,,,,,,,2.0,1.0
md-taylor,MD Taylor,,,,,,,,22.0,0.0,0.0,24.0,2.0,0.0,,1.0
n-dickwella,N Dickwella,,22.0,2.0,0.0,4.0,37.0,2.0,,,,,,,,1.0
r-trumpelmann,R Trumpelmann,,6.0,0.0,0.0,8.0,9.0,1.0,24.0,0.0,0.0,35.0,0.0,1.0,,1.0
rk-paudel,RK Paudel,,36.0,3.0,0.0,3.0,40.0,2.0,,,,,,,1.0,1.0
s-dhakal,S Dhakal,,,,,,,,18.0,0.0,0.0,24.0,2.0,0.0,,1.0
s-jora,S Jora,,22.0,2.0,1.0,6.0,25.0,1.0,,,,,,,,1.0
s-maharjan,S Maharjan,,2.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,1.0
s-malla,S Malla,,,,,,,,24.0,0.0,0.0,23.0,2.0,0.0,1.0,1.0
sl-verma,SL Verma,,5.0,0.0,0.0,4.0,0.0,0.0,24.0,0.0,0.0,34.0,0.0,0.0,1.0,1.0
tr-bhandari,TR Bhandari,,,,,,,,24.0,0.0,0.0,25.0,2.0,3.0,,1.0
tr-das,TR Das,,6.0,0.0,0.0,5.0,1.0,0.0,,,,,,,,1.0
