player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
abby-whitbread,Abby Whitbread,,1.0,1.0,0.0,10.0,3.0
allie-iskiw,Allie Iskiw,,1.0,1.0,0.0,10.0,3.0
allory-johnson,Allory Johnson,,0.0,1.0,1.0,3.0,10.0
alyssa-nedohin,Alyssa Nedohin,,1.0,1.0,0.0,10.0,3.0
bailey-vaydich,Bailey Vaydich,,0.0,1.0,1.0,3.0,10.0
chloe-fediuk,Chloe Fediuk,,1.0,1.0,0.0,10.0,3.0
ella-wendling,Ella Wendling,,0.0,1.0,1.0,3.0,10.0
gianna-johnson,Gianna Johnson,,0.0,1.0,1.0,3.0,10.0
morgan-zacher,Morgan Zacher,,0.0,1.0,1.0,3.0,10.0
myla-plett,Myla Plett,,1.0,1.0,0.0,10.0,3.0
