player_id,player_name,positions,field_goal_yards,interceptions_lost,interceptions_made,missed,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
anthony-gosselin,Anthony GOSSELIN,RB/FB,,,,,,,,0.0,10.0,1.0,,,
caleb-evans,Caleb EVANS,QB,,,,,,,,,,,1.0,25.0,
darvin-adams,Darvin Adams,WR,,,,,,,,1.0,63.0,4.0,,,
david-cote,David Côté,K,103.0,,,0.0,,,,,,,,,
dominique-davis,Dominique Davis,QB,,,,,,,,,,,0.0,1.0,
eugene-lewis,Eugene LEWIS,WR,,,,,,,,1.0,63.0,6.0,,,
hergy-mayala,Hergy Mayala,WR,,,,,,,,0.0,12.0,1.0,,,
jaelon-acklin,Jaelon Acklin,WR,,,,,,,,0.0,159.0,7.0,,,
jake-wieneke,Jake Wieneke,WR,,,,,,,,1.0,39.0,4.0,,,
jeshrun-antwi,Jeshrun ANTWI,RB,,,,,,,,0.0,0.0,0.0,0.0,56.0,
kaion-julien-grant,Kaion JULIEN-GRANT,WR,,,,,,,,0.0,16.0,2.0,,,
lewis-ward,Lewis Ward,K,119.0,,,0.0,,,,,,,,,
mtl-dst,MTL DST,DST,,,0.0,,,,38.0,,,,,,0.0
mtl-qb,MTL QB,QB,,0.0,,,0.0,0.0,,,,,,,
ott-dst,OTT DST,DST,,,2.0,,,,24.0,,,,,,4.0
ott-qb,OTT QB,QB,,0.0,,,0.0,0.0,,,,,,,
reggie-white-jr,Reggie WHITE JR.,WR,,,,,,,,0.0,50.0,4.0,,,
shaq-johnson,Shaq Johnson,WR,,,,,,,,0.0,0.0,0.0,,,
trevor-harris,Trevor HARRIS,QB,,2.0,,,2.0,256.0,,,,,0.0,26.0,
tyson-philpot,Tyson PHILPOT,WR,,,,,,,,0.0,71.0,4.0,,,
