player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
ads-fletcher,ADS Fletcher,,1.0,0.0,0.0,3.0,0.0,0.0,,,,,,,1.0,,1.0
aj-hosein,AJ Hosein,,1.0,0.0,0.0,8.0,0.0,0.0,24.0,0.0,0.0,13.0,2.0,0.0,,,1.0
b-muzarabani,B Muzarabani,,,,,,,,24.0,0.0,0.0,34.0,2.0,1.0,,1.0,1.0
ca-lynn,CA Lynn,,19.0,1.0,0.0,2.0,18.0,1.0,,,,,,,,,1.0
cj-jordan,CJ Jordan,,15.0,2.0,0.0,8.0,31.0,3.0,24.0,0.0,0.0,36.0,0.0,0.0,,1.0,1.0
dj-bravo,DJ Bravo,,28.0,2.0,0.0,5.0,30.0,1.0,18.0,0.0,0.0,24.0,1.0,2.0,,1.0,1.0
dj-worrall,DJ Worrall,,9.0,0.0,0.0,10.0,6.0,0.0,24.0,0.0,0.0,15.0,3.0,1.0,,,1.0
j-overton,J Overton,,5.0,0.0,0.0,7.0,5.0,0.0,24.0,0.0,0.0,40.0,0.0,0.0,,,1.0
jl-smith,JL Smith,,11.0,0.0,0.0,5.0,10.0,1.0,,,,,,,1.0,,1.0
jm-cox,JM Cox,,6.0,0.0,0.0,3.0,1.0,0.0,,,,,,,1.0,,1.0
jm-vince,JM Vince,,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,1.0
ka-pollard,KA Pollard,,14.0,3.0,1.0,7.0,27.0,1.0,,,,,,,,,1.0
la-dawson,LA Dawson,,7.0,0.0,0.0,9.0,8.0,0.0,12.0,0.0,0.0,19.0,0.0,0.0,,,1.0
mdkj-perera,MDKJ Perera,,17.0,3.0,0.0,2.0,22.0,0.0,,,,,,,,,1.0
muhammad-rohid,Muhammad Rohid,,,,,,,,12.0,0.0,0.0,16.0,1.0,0.0,,,1.0
n-pooran,N Pooran,,28.0,1.0,0.0,4.0,36.0,3.0,,,,,,,1.0,,1.0
so-hetmyer,SO Hetmyer,,4.0,0.0,0.0,6.0,7.0,1.0,,,,,,,2.0,,1.0
ta-boult,TA Boult,,,,,,,,12.0,0.0,0.0,16.0,0.0,0.0,2.0,,1.0
th-david,TH David,,21.0,4.0,0.0,6.0,29.0,0.0,,,,,,,1.0,,1.0
usman-khan-2,Usman Khan (2),,28.0,3.0,0.0,4.0,26.0,0.0,,,,,,,,,1.0
v-viyaskanth,V Viyaskanth,,,,,,,,24.0,0.0,0.0,22.0,3.0,2.0,,1.0,1.0
waqar-salamkheil,Waqar Salamkheil,,,,,,,,20.0,1.0,0.0,27.0,2.0,0.0,,,1.0
waseem-muhammad,Waseem Muhammad,,10.0,2.0,0.0,1.0,12.0,0.0,,,,,,,1.0,,1.0
zuhaib-zubair,Zuhaib Zubair,,5.0,0.0,1.0,11.0,2.0,0.0,12.0,0.0,0.0,14.0,1.0,0.0,,,1.0
