player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
ad-hales,AD Hales,,30.0,4.0,0.0,2.0,44.0,2.0,,,,,,,,1.0
aj-hose,AJ Hose,,1.0,0.0,1.0,6.0,1.0,0.0,,,,,,,,1.0
azam-khan,Azam Khan,,20.0,5.0,1.0,5.0,50.0,4.0,,,,,,,2.0,1.0
b-muzarabani,B Muzarabani,,,,,,,,23.0,0.0,0.0,25.0,1.0,1.0,,1.0
c-munro,C Munro,,36.0,6.0,0.0,3.0,51.0,2.0,,,,,,,,1.0
ca-lynn,CA Lynn,,27.0,5.0,0.0,3.0,31.0,0.0,,,,,,,,1.0
cj-jordan,CJ Jordan,,3.0,0.0,1.0,9.0,1.0,0.0,12.0,0.0,0.0,11.0,0.0,0.0,,1.0
cr-brathwaite,CR Brathwaite,,,,,,,,18.0,0.0,0.0,34.0,1.0,0.0,,1.0
j-overton,J Overton,,7.0,1.0,0.0,8.0,8.0,0.0,18.0,0.0,0.0,31.0,0.0,0.0,,1.0
jl-smith,JL Smith,,16.0,2.0,0.0,1.0,15.0,0.0,,,,,,,,1.0
jm-cox,JM Cox,,18.0,2.0,0.0,5.0,26.0,1.0,,,,,,,,1.0
jm-vince,JM Vince,,1.0,0.0,0.0,2.0,0.0,0.0,,,,,,,1.0,1.0
l-wood,L Wood,,,,,,,,24.0,0.0,0.0,37.0,0.0,0.0,1.0,1.0
m-pathirana,M Pathirana,,,,,,,,24.0,0.0,0.0,38.0,2.0,2.0,1.0,1.0
mg-erasmus,MG Erasmus,,10.0,2.0,0.0,7.0,18.0,1.0,6.0,0.0,0.0,9.0,0.0,0.0,1.0,1.0
mohammad-amir,Mohammad Amir,,,,,,,,24.0,0.0,0.0,34.0,3.0,3.0,,1.0
pwh-de-silva,PWH de Silva,,3.0,0.0,0.0,4.0,1.0,0.0,24.0,0.0,0.0,15.0,2.0,0.0,1.0,1.0
rohan-mustafa,Rohan Mustafa,,12.0,2.0,0.0,1.0,10.0,0.0,,,,,,,1.0,1.0
so-hetmyer,SO Hetmyer,,23.0,5.0,1.0,6.0,40.0,1.0,,,,,,,1.0,1.0
ts-mills,TS Mills,,,,,,,,24.0,0.0,0.0,35.0,0.0,5.0,,1.0
usman-khan-2,Usman Khan (2),,15.0,1.0,0.0,4.0,10.0,0.0,,,,,,,,1.0
zuhaib-zubair,Zuhaib Zubair,,,,,,,,24.0,0.0,1.0,49.0,2.0,0.0,,1.0
