player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
aerial-powers,Aerial Powers,,1.0,,,,,,,1.0,,,1.0,2.0,2.0,4.35,1.0,4.0,2.0,1.0,1.0,
aneesah-morrow,Aneesah Morrow,,,,1.0,0.5,2.0,1.0,0.444,9.0,4.0,4.0,0.714,7.0,5.0,15.916666666666666,3.0,-15.0,14.0,4.0,,1.0
bree-hall,Bree Hall,,,,1.0,,1.0,,0.5,2.0,1.0,1.0,0.333,3.0,1.0,2.8833333333333333,,5.0,3.0,1.0,,
bria-hartley,Bria Hartley,,3.0,,3.0,0.333,6.0,2.0,0.25,8.0,2.0,1.0,1.0,1.0,1.0,20.183333333333334,,-4.0,7.0,3.0,1.0,2.0
chloe-bibby,Chloe Bibby,,2.0,,3.0,0.429,7.0,3.0,0.364,11.0,4.0,2.0,,,,19.566666666666666,1.0,-6.0,11.0,4.0,2.0,
haley-peters,Haley Peters,,1.0,,4.0,,,,0.25,4.0,1.0,3.0,,,,13.966666666666667,,-22.0,2.0,4.0,,
jacy-sheldon,Jacy Sheldon,,2.0,1.0,1.0,0.333,6.0,2.0,0.375,8.0,3.0,1.0,1.0,2.0,2.0,28.833333333333332,1.0,-25.0,10.0,2.0,1.0,
jaelyn-brown,Jaelyn Brown,,,,,0.5,2.0,1.0,0.167,6.0,1.0,2.0,,,,12.483333333333333,1.0,-8.0,3.0,1.0,,1.0
kaitlyn-chen,Kaitlyn Chen,,1.0,,1.0,,,,0.667,3.0,2.0,,1.0,1.0,1.0,20.916666666666668,,15.0,5.0,1.0,,1.0
kate-martin,Kate Martin,W,2.0,,1.0,,2.0,,,8.0,,2.0,0.5,2.0,1.0,16.833333333333332,3.0,-5.0,1.0,4.0,,
kayla-thornton,Kayla Thornton,,2.0,,3.0,0.333,6.0,2.0,0.429,14.0,6.0,1.0,1.0,7.0,7.0,22.2,5.0,31.0,21.0,8.0,2.0,
laeticia-amihere,Laeticia Amihere,,1.0,1.0,8.0,,2.0,,0.333,9.0,3.0,4.0,0.8,5.0,4.0,23.366666666666667,4.0,6.0,10.0,12.0,1.0,6.0
lindsay-allen,Lindsay Allen,,2.0,,2.0,0.333,3.0,1.0,0.429,7.0,3.0,2.0,,,,22.866666666666667,,-22.0,7.0,2.0,,3.0
monique-billings,Monique Billings,F,1.0,2.0,5.0,,1.0,,0.5,4.0,2.0,3.0,,,,20.033333333333335,1.0,22.0,4.0,6.0,1.0,2.0
olivia-nelson-ododa,Olivia Nelson-Ododa,,3.0,5.0,5.0,,,,,5.0,,5.0,0.667,6.0,4.0,22.816666666666666,1.0,-2.0,4.0,6.0,,1.0
rayah-marshall,Rayah Marshall,,,,2.0,,,,0.5,4.0,2.0,1.0,1.0,1.0,1.0,10.95,1.0,6.0,5.0,3.0,,2.0
saniya-rivers,Saniya Rivers,W,3.0,2.0,4.0,,3.0,,0.167,6.0,1.0,1.0,,,,32.0,,-11.0,2.0,4.0,2.0,2.0
stephanie-talbot,Stephanie Talbot,,4.0,,6.0,,3.0,,0.333,6.0,2.0,2.0,0.5,4.0,2.0,18.95,4.0,26.0,6.0,10.0,1.0,
tiffany-hayes,Tiffany Hayes,G,2.0,,4.0,0.5,4.0,2.0,0.417,12.0,5.0,1.0,1.0,2.0,2.0,26.983333333333334,,21.0,14.0,4.0,,
tina-charles,Tina Charles,,,2.0,3.0,,2.0,,0.333,9.0,3.0,3.0,0.75,4.0,3.0,19.983333333333334,3.0,-17.0,9.0,6.0,,1.0
veronica-burton,Veronica Burton,G,2.0,,,0.4,5.0,2.0,0.375,8.0,3.0,,0.667,3.0,2.0,23.916666666666668,,1.0,10.0,,1.0,
