player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
ad-durr,AD Durr,,,,,,1.0,,,2.0,,,,,,8.083333333333334,,-10.0,,,,
aari-mcdonald,Aari McDonald,G,1.0,,,0.5,2.0,1.0,0.75,8.0,6.0,1.0,,,,20.55,,-6.0,13.0,,2.0,1.0
allisha-gray,Allisha Gray,G,4.0,,,,,,0.8,10.0,8.0,2.0,1.0,2.0,2.0,26.05,,25.0,18.0,,1.0,2.0
ashley-joens,Ashley Joens,,,,1.0,1.0,1.0,1.0,0.333,3.0,1.0,,,,,7.516666666666667,,6.0,3.0,1.0,1.0,
brianna-turner,Brianna Turner,,1.0,,4.0,,,,0.5,2.0,1.0,1.0,,,,18.716666666666665,,-23.0,2.0,4.0,,
brittney-griner,Brittney Griner,F,1.0,3.0,6.0,,,,0.8,10.0,8.0,2.0,,1.0,,25.9,,-17.0,16.0,6.0,,2.0
cheyenne-parker-tyus,Cheyenne Parker-Tyus,,3.0,,5.0,1.0,2.0,2.0,0.769,13.0,10.0,2.0,1.0,3.0,3.0,28.183333333333334,2.0,21.0,25.0,7.0,4.0,1.0
daniel-robinson,Daniel Robinson,P,5.0,,1.0,1.0,1.0,1.0,0.75,4.0,3.0,,,,,18.083333333333332,1.0,21.0,7.0,2.0,3.0,1.0
diana-taurasi,Diana Taurasi,,2.0,,1.0,,2.0,,,5.0,,2.0,,,,13.183333333333334,,-23.0,,1.0,,2.0
haley-jones,Haley Jones,,5.0,1.0,1.0,,2.0,,,6.0,,4.0,,,,19.516666666666666,1.0,,,2.0,,3.0
iliana-rupert,Iliana Rupert,,1.0,,1.0,,2.0,,,2.0,,3.0,,,,10.266666666666667,,-6.0,,1.0,,1.0
kadi-sissoko,Kadi Sissoko,,,,2.0,,,,0.667,3.0,2.0,2.0,0.5,2.0,1.0,14.766666666666667,1.0,9.0,5.0,3.0,,1.0
laeticia-amihere,Laeticia Amihere,,,,,,,,1.0,1.0,1.0,,,,,3.05,,-5.0,2.0,,,
madi-williams,Madi Williams,,,,,,1.0,,0.5,6.0,3.0,1.0,,,,13.033333333333333,,-5.0,6.0,,,
megan-gustafson,Megan Gustafson,,2.0,1.0,,,,,1.0,3.0,3.0,1.0,,,,20.616666666666667,,-5.0,6.0,,,3.0
michaela-onyenwere,Michaela Onyenwere,,2.0,,4.0,,,,0.143,7.0,1.0,2.0,,,,23.3,,-19.0,2.0,4.0,1.0,1.0
monique-billings,Monique Billings,F,1.0,,5.0,,,,0.333,9.0,3.0,1.0,1.0,2.0,2.0,22.6,2.0,21.0,8.0,7.0,,
moriah-jefferson,Moriah Jefferson,,9.0,,2.0,,1.0,,0.583,12.0,7.0,1.0,1.0,2.0,2.0,31.033333333333335,,-15.0,16.0,2.0,2.0,2.0
naz-hillmon,Naz Hillmon,F,1.0,,2.0,,,,0.6,5.0,3.0,2.0,,,,15.9,4.0,5.0,6.0,6.0,,1.0
rhyne-howard,Rhyne Howard,W,6.0,3.0,7.0,0.333,9.0,3.0,0.333,15.0,5.0,3.0,1.0,2.0,2.0,27.716666666666665,,24.0,15.0,7.0,1.0,
sug-sutton,Sug Sutton,G,5.0,1.0,2.0,1.0,3.0,3.0,0.857,7.0,6.0,,0.833,6.0,5.0,31.933333333333334,,2.0,20.0,2.0,,5.0
