player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
alysha-clark,Alysha Clark,,4.0,,,0.167,6.0,1.0,0.444,9.0,4.0,2.0,,,,32.766666666666666,,-4.0,9.0,,2.0,1.0
alyssa-thomas,Alyssa Thomas,F,9.0,,10.0,,,,0.5,10.0,5.0,,1.0,2.0,2.0,33.166666666666664,1.0,8.0,12.0,11.0,2.0,6.0
dewanna-bonner,DeWanna Bonner,,,2.0,3.0,0.333,6.0,2.0,0.375,8.0,3.0,1.0,0.5,2.0,1.0,27.266666666666666,1.0,5.0,9.0,4.0,2.0,
emily-engstler,Emily Engstler,,3.0,,3.0,,,,0.667,3.0,2.0,1.0,,,,9.5,1.0,4.0,4.0,4.0,,
jade-melbourne,Jade Melbourne,,1.0,,2.0,,1.0,,0.25,4.0,1.0,1.0,,,,14.683333333333334,,-9.0,2.0,2.0,1.0,
kahleah-copper,Kahleah Copper,W,2.0,2.0,5.0,0.273,11.0,3.0,0.333,21.0,7.0,2.0,1.0,1.0,1.0,31.633333333333333,,4.0,18.0,5.0,2.0,2.0
kathryn-westbeld,Kathryn Westbeld,,,,1.0,,1.0,,,1.0,,3.0,0.5,2.0,1.0,9.85,,1.0,1.0,1.0,,
kiki-iriafen,Kiki Iriafen,F,,,11.0,,2.0,,0.421,19.0,8.0,,1.0,2.0,2.0,29.283333333333335,2.0,-8.0,18.0,13.0,1.0,2.0
lucy-olsen,Lucy Olsen,,,,1.0,1.0,1.0,1.0,0.4,5.0,2.0,1.0,,,,12.05,1.0,-3.0,5.0,2.0,,
monique-akoa-makani,Monique Akoa Makani,,3.0,,2.0,0.5,2.0,1.0,0.5,4.0,2.0,3.0,,,,24.0,1.0,-4.0,5.0,3.0,,1.0
natasha-mack,Natasha Mack,,2.0,3.0,4.0,,,,0.667,6.0,4.0,1.0,,,,21.816666666666666,4.0,4.0,8.0,8.0,,
sami-whitcomb,Sami Whitcomb,,2.0,,2.0,0.571,7.0,4.0,0.571,7.0,4.0,5.0,,,,24.366666666666667,,12.0,12.0,2.0,,1.0
satou-sabally,Satou Sabally,W,4.0,,6.0,0.429,7.0,3.0,0.3,10.0,3.0,1.0,0.5,2.0,1.0,27.9,,,10.0,6.0,,
shakira-austin,Shakira Austin,F,3.0,2.0,7.0,,,,0.5,12.0,6.0,1.0,0.5,6.0,3.0,27.2,3.0,2.0,15.0,10.0,1.0,1.0
sonia-citron,Sonia Citron,W,1.0,1.0,3.0,0.333,3.0,1.0,0.222,9.0,2.0,1.0,0.667,3.0,2.0,31.266666666666666,1.0,-1.0,7.0,4.0,1.0,3.0
stefanie-dolson,Stefanie Dolson,,1.0,,1.0,,,,,2.0,,,,,,14.016666666666667,,-10.0,,1.0,,
sug-sutton,Sug Sutton,G,8.0,,3.0,0.333,3.0,1.0,0.3,10.0,3.0,3.0,0.667,3.0,2.0,29.233333333333334,,-1.0,9.0,3.0,,1.0
