player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
allory-johnson,Allory Johnson,,1.0,1.0,0.0,9.0,4.0
aone-nakamura,Aone Nakamura,,0.0,1.0,1.0,4.0,9.0
bailey-vaydich,Bailey Vaydich,,1.0,1.0,0.0,9.0,4.0
ella-wendling,Ella Wendling,,1.0,1.0,0.0,9.0,4.0
gianna-johnson,Gianna Johnson,,1.0,1.0,0.0,9.0,4.0
hana-ikeda,Hana Ikeda,,0.0,1.0,1.0,4.0,9.0
kohane-tsuruga,Kohane Tsuruga,,0.0,1.0,1.0,4.0,9.0
morgan-zacher,Morgan Zacher,,1.0,1.0,0.0,9.0,4.0
rin-suzuki,Rin Suzuki,,0.0,1.0,1.0,4.0,9.0
yuina-miura,Yuina Miura,,0.0,1.0,1.0,4.0,9.0
