player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
aleksandrs-baranovskis,Aleksandrs Baranovskis,,0.0,1.0,1.0,3.0,6.0
arnis-veidemanis,Arnis Veidemanis,,0.0,1.0,1.0,3.0,6.0
david-misun,David Misun,,1.0,1.0,0.0,6.0,3.0
jakub-cervenka,Jakub Cervenka,,1.0,1.0,0.0,6.0,3.0
jakub-jurkovic,Jakub JURKOVIC,,1.0,1.0,0.0,6.0,3.0
jan-horacek,Jan Horacek,,1.0,1.0,0.0,6.0,3.0
janis-klive,Janis Klive,,0.0,1.0,1.0,3.0,6.0
patrik-kapralik,Patrik Kapralik,,1.0,1.0,0.0,6.0,3.0
rihards-jeske,Rihards Jeske,,0.0,1.0,1.0,3.0,6.0
roberts-buncis,Roberts Buncis,,0.0,1.0,1.0,3.0,6.0
