player_id,player_name,positions,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
abuchi-obinwa,Abuchi Obinwa,CM,1.0,0.3863,20.6457,1.5932,0.0,,,-0.4334,,1.0,,8.0,1654.0,0.8499,706.0,-9.5319,-1.3501,0.0,,9.0,,0.0,0.6137,0.4334,,-0.4334,1.0471,0.8634,0.2308
adrian-billhardt,Adrian Billhardt,W,1.0,0.8046,21.0057,0.9278,0.0,,,-0.6309,,1.0,,2.0,225.0,0.6438,73.0,-3.6861,-5.0494,0.0,,9.0,,2.0,0.1954,0.6309,,-0.4046,0.8263,0.6943,0.4426
azaad-liadi,Azaad Liadi,ST,5.0,3.3552,16.0759,-1.1703,9.0,,,1.2235,,14.0,,18.0,2087.0,0.6997,333.0,-9.4824,-2.8476,4.8565,,47.0,,20.0,1.6448,7.7765,,-0.2713,9.4212,0.7282,4.9512
brittain-gottlieb,Brittain Gottlieb,CB,0.0,0.0,16.2639,2.1279,0.0,,,-0.1709,,0.0,,0.0,60.0,0.5357,28.0,-4.2562,-15.2007,0.0,,1.0,,0.0,0.0,0.1709,,-0.1709,0.1709,0.6877,0.1605
carlos-avilez,Carlos Avilez,GK,0.0,0.0,33.7327,25.1163,0.0,4.0,1.7489,0.0,1.7769,0.0,0.0,0.0,168.0,0.8281,64.0,0.632,0.9875,0.0,2.0,0.0,6.0,0.0,0.0,0.0,2.2511,0.0,0.0,0.8182,0.0
clayton-adams,Clayton Adams,W,0.0,-0.0532,18.0858,-2.5658,0.0,,,-0.1304,,0.0,,2.0,209.0,0.7091,55.0,-3.9681,-7.2148,0.0,,2.0,,2.0,0.0532,0.1304,,0.1536,0.1836,0.7812,0.0847
craig-mccall,Craig McCall,CM,0.0,0.0,24.1974,9.2337,0.0,,,0.0,,0.0,,0.0,120.0,0.6786,56.0,-2.7449,-4.9016,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.7276,0.0
curtis-thorn,Curtis Thorn,FB,2.0,0.7507,20.3565,3.6251,1.0,,,0.4064,,3.0,,12.0,2589.0,0.8371,1504.0,37.1213,2.4682,0.2701,,9.0,,3.0,1.2493,0.5936,,-0.0146,1.843,0.8124,0.4034
grant-hampton,Grant Hampton,DM,0.0,0.0,13.1719,-2.553,0.0,,,0.0,,0.0,,0.0,11.0,0.7143,7.0,-0.3869,-5.5272,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.7696,0.0
joshua-phelps,Joshua Phelps,CB,0.0,-0.1583,23.823,7.6677,1.0,,,-0.845,,1.0,,5.0,1630.0,0.8333,636.0,9.845,1.548,0.4661,,11.0,,2.0,0.1583,1.845,,-0.6103,2.0034,0.8179,1.4206
kobe-perez,Kobe Perez,CM,1.0,0.4223,17.3301,1.8123,2.0,,,0.7914,,3.0,,11.0,1072.0,0.8356,438.0,10.0925,2.3042,0.7301,,11.0,,3.0,0.5777,1.2086,,-0.0335,1.7863,0.8126,0.5759
kristofer-strickler,Kristofer Strickler,ST,1.0,0.5027,16.4853,-1.9091,0.0,,,-1.1065,,1.0,,7.0,344.0,0.7765,85.0,3.2328,3.8033,0.0,,8.0,,2.0,0.4973,1.1065,,0.3179,1.6038,0.7384,1.0463
lars-eckenrode,Lars Eckenrode,CB,0.0,-0.0313,22.8739,9.0402,1.0,,,-0.0247,,1.0,,1.0,1345.0,0.891,679.0,20.9698,3.0883,0.5578,,9.0,,5.0,0.0313,1.0247,,0.9705,1.056,0.8601,0.7452
luca-mayr-fälten,Luca Mayr-Fälten,FB,6.0,0.4849,23.0704,3.2827,5.0,,,1.569,,11.0,,51.0,2381.0,0.6699,1254.0,-50.9613,-4.0639,4.2675,,63.0,,22.0,5.5151,3.431,,0.8382,8.9461,0.7105,2.654
luis-ángel-rodríguez,Luis Ángel Rodríguez,CB,0.0,-0.1161,19.3733,6.6521,0.0,,,0.0,,0.0,,1.0,436.0,0.9361,219.0,10.7129,4.8917,0.0,,0.0,,0.0,0.1161,0.0,,0.0,0.1161,0.8872,0.0
marco-micaletto,Marco Micaletto,W,3.0,-0.9968,21.3783,4.0069,11.0,,,1.9544,,14.0,,39.0,2702.0,0.738,935.0,-20.2031,-2.1608,6.9261,,77.0,,26.0,3.9968,9.0456,,-1.2052,13.0424,0.7596,6.5005
nicholas-ocallaghan,Nicholas O'Callaghan,FB,0.0,-0.7498,21.6806,8.791,1.0,,,0.363,,1.0,,10.0,2001.0,0.7849,1125.0,17.0224,1.5131,0.3925,,5.0,,2.0,0.7498,0.637,,0.4851,1.3869,0.7698,0.3468
niki-jackson,Niki Jackson,ST,0.0,0.0,15.22,-2.3605,0.0,,,-0.7771,,0.0,,0.0,287.0,0.766,47.0,-1.9726,-4.1969,0.0,,4.0,,0.0,0.0,0.7771,,-0.7771,0.7771,0.8079,0.0978
pablo-jara,Pablo Jara,GK,0.0,0.0,41.8785,33.4581,0.0,43.0,6.5914,0.0,1.181,0.0,0.1653,0.0,2572.0,0.6913,946.0,17.8642,1.8884,0.0,74.0,0.0,121.0,0.0,0.0,0.0,36.4086,0.0,0.0,0.6724,0.0
raheem-sommersall,Raheem Sommersall,CM,0.0,-0.2097,19.1621,1.7087,0.0,,,-0.7491,,0.0,,4.0,1254.0,0.8472,563.0,-10.4487,-1.8559,0.0,,9.0,,4.0,0.2097,0.7491,,0.3247,0.9588,0.8658,0.5749
ricardo-gomez,Ricardo Gomez,CM,0.0,-1.234,21.4422,5.0227,0.0,,,-0.1663,,0.0,,13.0,1575.0,0.8658,909.0,12.5663,1.3824,0.0,,5.0,,0.0,1.234,0.1663,,-0.1663,1.4004,0.852,0.1053
rodney-michael,Rodney Michael,W,2.0,1.162,16.1639,1.8012,1.0,,,-1.0995,,3.0,,11.0,990.0,0.7276,268.0,-6.5981,-2.462,0.895,,20.0,,9.0,0.838,2.0995,,0.1524,2.9376,0.7522,1.4324
