player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
ajda-zavrtanik-drglin,Ajda Zavrtanik Drglin,,0.0,1.0,1.0,3.0,7.0
anja-pecaver,Anja Pecaver,,0.0,1.0,1.0,3.0,7.0
betty-spurgeon,Betty Spurgeon,,1.0,1.0,0.0,7.0,3.0
liza-gregori,Liza Gregori,,0.0,1.0,1.0,3.0,7.0
maja-bjerg-petersen,Maja Bjerg-Petersen,,1.0,1.0,0.0,7.0,3.0
maruša-gorišek,Maruša Gorišek,,0.0,1.0,1.0,3.0,7.0
monica-louie,Monica Louie,,1.0,1.0,0.0,7.0,3.0
nina-kremžar,Nina Kremžar,,0.0,1.0,1.0,3.0,7.0
shiori-kuboki,Shiori Kuboki,,1.0,1.0,0.0,7.0,3.0
virginie-hansen,Virginie Hansen,,1.0,1.0,0.0,7.0,3.0
