player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
ac-voges,AC Voges,,2.0,0.0,0.0,4.0,1.0,0.0,,,,,,,,1.0
ad-russell,AD Russell,,27.0,5.0,1.0,7.0,62.0,4.0,24.0,0.0,1.0,37.0,1.0,4.0,,1.0
cak-walton,CAK Walton,,12.0,1.0,0.0,2.0,8.0,0.0,,,,,,,,1.0
ch-gayle,CH Gayle,,3.0,0.0,0.0,1.0,1.0,0.0,,,,,,,1.0,1.0
de-bernard,DE Bernard,,14.0,0.0,0.0,6.0,6.0,0.0,24.0,0.0,0.0,19.0,3.0,1.0,,1.0
dj-bravo,DJ Bravo,,3.0,0.0,1.0,7.0,2.0,0.0,22.0,0.0,0.0,35.0,0.0,3.0,,1.0
dl-vettori,DL Vettori,,,,,,,,18.0,0.0,0.0,21.0,0.0,2.0,,1.0
dm-bravo,DM Bravo,,35.0,2.0,0.0,4.0,33.0,1.0,,,,,,,,1.0
e-lewis,E Lewis,,17.0,2.0,0.0,2.0,18.0,0.0,,,,,,,,1.0
j-blackwood,J Blackwood,,6.0,0.0,0.0,5.0,4.0,0.0,,,,,,,,1.0
j-theron,J Theron,,13.0,0.0,1.0,8.0,18.0,1.0,24.0,0.0,0.0,32.0,2.0,0.0,1.0,1.0
je-taylor,JE Taylor,,,,,,,,24.0,0.0,0.0,41.0,0.0,4.0,1.0,1.0
jn-mohammed,JN Mohammed,,,,,,,,24.0,0.0,0.0,37.0,0.0,6.0,1.0,1.0
kj-obrien,KJ O'Brien,,12.0,1.0,0.0,1.0,11.0,0.0,,,,,,,,1.0
kk-cooper,KK Cooper,,1.0,0.0,1.0,8.0,1.0,0.0,24.0,1.0,0.0,25.0,0.0,0.0,,1.0
lrpl-taylor,LRPL Taylor,,44.0,7.0,0.0,5.0,70.0,3.0,,,,,,,1.0,1.0
n-pooran,N Pooran,,4.0,0.0,0.0,6.0,3.0,0.0,,,,,,,,1.0
ne-bonner,NE Bonner,,41.0,1.0,0.0,3.0,39.0,2.0,,,,,,,3.0,1.0
no-miller,NO Miller,,,,,,,,6.0,0.0,0.0,5.0,0.0,1.0,,1.0
nasir-jamshed,Nasir Jamshed,,5.0,0.0,0.0,3.0,4.0,0.0,,,,,,,,1.0
sj-benn,SJ Benn,,,,,,,,24.0,0.0,0.0,27.0,3.0,1.0,,1.0
st-gabriel,ST Gabriel,,,,,,,,24.0,0.0,0.0,33.0,1.0,3.0,,1.0
