player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks,tackles
adam-auclair,Adam Auclair,LB,,,,0.0,,,,,,,,,0.0,2.0
alonzo-addae,Alonzo ADDAE,DB,,,,0.0,,,,,,,,,0.0,3.0
anthony-gosselin,Anthony GOSSELIN,FB/RB,,,,0.0,,,,,,,,,0.0,0.0
austin-mack,Austin Mack,WR,,,,,,,,0.0,40.0,3.0,,,,
brandin-dandridge,Brandin Dandridge,DB,,,,1.0,,,,,,,,,0.0,1.0
brock-gowanlock,Brock Gowanlock,DB/DE/DL,,,,0.0,,,,,,,,,0.0,1.0
bryce-carter,Bryce CARTER,DB/DL,,,,0.0,,,,,,,,,1.0,4.0
caleb-evans,Caleb EVANS,QB,,,0.0,,0.0,34.0,,,,,1.0,14.0,,
ciante-evans,Ciante Evans,DB,,,,0.0,,,,,,,,,0.0,6.0
cleyon-laing,Cleyon Laing,DB/DL,,,,0.0,,,,,,,,,0.0,2.0
cody-fajardo,Cody FAJARDO,QB,,,1.0,,1.0,272.0,,,,,0.0,27.0,,
cole-spieker,Cole SPIEKER,WR,,,,0.0,,,,0.0,30.0,2.0,,,0.0,1.0
damon-webb,Damon WEBB,DB,,,,0.0,,,,,,,,,0.0,3.0
deandre-lamont,Deandre LAMONT,DB,,,,0.0,,,,,,,,,0.0,3.0
devonte-williams,Devonte Williams,RB,,,,,,,,0.0,5.0,1.0,0.0,45.0,,
dionte-ruffin,Dionté Ruffin,DB,,,,0.0,,,,,,,,,0.0,1.0
dustin-crum,Dustin CRUM,QB,,,0.0,,0.0,72.0,,,,,,,,
frankie-griffin,Frankie Griffin,LB,,,,0.0,,,,,,,,,0.0,6.0
frederic-chagnon,Frederic Chagnon,LB,,,,0.0,,,,,,,,,0.0,0.0
jaelon-acklin,Jaelon Acklin,WR,,,,,,,,0.0,35.0,4.0,,,,
jake-harty,Jake Harty,WR,,,,0.0,,,,0.0,7.0,1.0,,,0.0,0.0
jake-julien,Jake JULIEN,P,,,,0.0,,,,,,,,,0.0,0.0
james-peter,James PETER,LB,,,,0.0,,,,,,,,,0.0,0.0
jeshrun-antwi,Jeshrun ANTWI,RB,,,,,,,,,,,0.0,35.0,,
jose-maltos,Jose MALTOS,K,5.0,45.0,,,,,,,,,,,,
jovan-santos-knox,Jovan SANTOS-KNOX,LB,,,,0.0,,,,,,,,,0.0,6.0
justin-hardy,Justin HARDY,WR,,,,,,,,0.0,0.0,0.0,,,,
justin-howell,Justin Howell,DB,,,,0.0,,,,0.0,0.0,1.0,,,0.0,3.0
kene-onyeka,Kene ONYEKA,DB/DL,,,,0.0,,,,,,,,,0.0,2.0
mtl-dst,MTL DST,DST,,,,,,,3.0,,,,,,5.0,
mtl-k,MTL K,K,5.0,45.0,,,,,,,,,,,,
mtl-qb,MTL QB,QB,,,1.0,,1.0,295.0,,,,,1.0,41.0,,
michael-wakefield,Michael WAKEFIELD,DB/DL,,,,0.0,,,,,,,,,0.0,3.0
monshadrik-hunter,Monshadrik Hunter,DB,,,,0.0,,,,,,,,,0.0,4.0
mustafa-johnson,Mustafa JOHNSON,DB/DL,,,,0.0,,,,,,,,,1.0,3.0
nick-arbuckle,Nick ARBUCKLE,QB,,,0.0,,0.0,90.0,,,,,,,,
ott-dst,OTT DST,DST,,,,,,,29.0,,,,,,1.0,
ott-k,OTT K,K,,21.0,,,,,,,,,,,,
ott-qb,OTT QB,QB,,,,,,162.0,,,,,,,,
reggie-stubblefield,Reggie Stubblefield,DB,,,,0.0,,,,,,,,,1.0,2.0
shaq-evans,Shaq Evans,WR,,,,,,,,0.0,25.0,1.0,,,,
siaosi-mariner,Siaosi Mariner,WR,,,,,,,,0.0,46.0,4.0,,,,
tevaun-smith,Tevaun Smith,WR,,,,,,,,0.0,7.0,1.0,,,,
tyler-snead,Tyler SNEAD,WR,,,,,,,,0.0,78.0,7.0,,,,
tyrice-beverette,Tyrice BEVERETTE,LB,,,,0.0,,,,,,,,,1.0,4.0
tyson-philpot,Tyson PHILPOT,WR,,,,,,,,1.0,90.0,6.0,0.0,7.0,,
walter-fletcher,Walter FLETCHER,RB,,,,,,,,0.0,27.0,9.0,0.0,43.0,,
wesley-sutton,Wesley SUTTON,DB,,,,0.0,,,,,,,,,0.0,1.0
zack-pelehos,Zack PELEHOS,OL,,,,0.0,,,,,,,,,0.0,1.0
