player_id,player_name,positions,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
andrew-padula,Andrew Padula,P,,2.0,4.0,3.0,,1.0,1.0,,,3.0,,-2.0,50.0
ben-levinsky,Ben Levinsky,P,,,1.0,1.0,,,,,,1.0,,11.0,-13.0
brandon-van-deusen,Brandon Van Deusen,P,3.0,2.0,49.0,64.0,,1.0,5.0,1.0,,67.0,3.0,16.0,579.0
bryce-lozinski,Bryce Lozinski,P,1.0,,22.0,25.0,,1.0,3.0,,,25.0,,191.0,134.0
caden-sigerud,Caden Sigerud,P,1.0,1.0,5.0,5.0,,,,,,5.0,,31.0,16.0
casey-wu,Casey Wu,P,,,17.0,11.0,,5.0,1.0,,,12.0,1.0,198.0,59.0
daniel-brunker,Daniel Brunker,P,2.0,1.0,11.0,11.0,,,2.0,2.0,4.0,12.0,,84.0,172.0
eddie-finley,Eddie Finley,P,,,1.0,1.0,1.0,,1.0,,,1.0,,12.0,
elijah-salmon,Elijah Salmon,P,,,4.0,3.0,,1.0,,,,3.0,,56.0,7.0
elliot-warner,Elliot Warner,P,,,17.0,24.0,,1.0,,,,26.0,2.0,4.0,189.0
ethan-li,Ethan Li,P,1.0,,7.0,7.0,,,,,7.0,8.0,1.0,9.0,15.0
everest-shapiro,Everest Shapiro,P,1.0,,16.0,12.0,,3.0,2.0,,,13.0,1.0,287.0,70.0
garrett-hable,Garrett Hable,P,,1.0,6.0,6.0,,,,,,7.0,1.0,49.0,12.0
jan-szmanda,Jan Szmanda,P,,,5.0,6.0,,,1.0,,,6.0,,42.0,2.0
jeffrey-silverman,Jeffrey Silverman,P,,3.0,3.0,2.0,,1.0,,,,2.0,,2.0,9.0
jordan-queckboerner,Jordan Queckboerner,P,,1.0,6.0,6.0,,1.0,,,5.0,7.0,,81.0,-23.0
lukas-ambrose,Lukas Ambrose,P,,4.0,,1.0,,,,,1.0,1.0,,,7.0
marcel-osborne,Marcel Osborne,P,1.0,,23.0,21.0,1.0,1.0,1.0,2.0,,23.0,2.0,310.0,161.0
matt-miller,Matt Miller,P,,1.0,7.0,10.0,,,,,,10.0,,35.0,62.0
max-gibson,Max Gibson,P,2.0,,22.0,18.0,,2.0,3.0,2.0,,20.0,1.0,234.0,266.0
maxwell-hume,Maxwell Hume,P,,,10.0,8.0,1.0,,2.0,,,10.0,2.0,31.0,53.0
michael-kiyoi,Michael Kiyoi,P,,,8.0,6.0,,2.0,,,,8.0,2.0,95.0,25.0
michael-tran,Michael Tran,P,2.0,2.0,20.0,25.0,,2.0,,1.0,5.0,28.0,3.0,-26.0,270.0
nate-kirchhofer,Nate Kirchhofer,P,,,,,,,,,3.0,1.0,1.0,,
nate-ransom,Nate Ransom,P,,,1.0,2.0,,1.0,,,1.0,3.0,,29.0,17.0
paul-lally,Paul Lally,P,5.0,1.0,47.0,55.0,,1.0,4.0,4.0,,56.0,1.0,213.0,471.0
pawel-janas,Pawel Janas,P,5.0,1.0,61.0,68.0,,1.0,5.0,2.0,,71.0,2.0,255.0,592.0
reggie-sung,Reggie Sung,P,,,2.0,1.0,,,,,,2.0,1.0,19.0,14.0
rhys-gretsch,Rhys Gretsch,P,2.0,1.0,9.0,8.0,,2.0,1.0,1.0,14.0,8.0,,84.0,99.0
sam-cook,Sam Cook,P,1.0,,21.0,14.0,,5.0,1.0,1.0,,15.0,1.0,259.0,56.0
sean-mcdougall,Sean McDougall,P,6.0,3.0,20.0,15.0,,2.0,,,,18.0,3.0,350.0,99.0
steven-milardovich,Steven Milardovich,P,3.0,1.0,29.0,28.0,,1.0,3.0,,1.0,29.0,1.0,218.0,177.0
travis-dunn,Travis Dunn,P,6.0,,39.0,31.0,2.0,5.0,2.0,1.0,,35.0,3.0,467.0,178.0
trevor-purdy,Trevor Purdy,P,,,1.0,1.0,,,,,3.0,1.0,,5.0,
tucker-lemos,Tucker Lemos,P,,,,,1.0,,,,,,,,
zac-schakner,Zac Schakner,P,1.0,,6.0,4.0,,1.0,,,,5.0,1.0,86.0,-2.0
