player_id,player_name,positions,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
alec-wilson-holliday,Alec Wilson Holliday,P,,,5.0,3.0,,1.0,1.0,,,4.0,,92.0,16.0
ben-lewis,Ben Lewis,P,2.0,2.0,26.0,17.0,2.0,6.0,3.0,,,20.0,3.0,480.0,37.0
ben-price,Ben Price,P,,,3.0,8.0,,,1.0,,2.0,9.0,1.0,19.0,69.0
brandon-lin,Brandon Lin,P,1.0,,13.0,10.0,,2.0,,1.0,,11.0,1.0,148.0,57.0
brendan-adams,Brendan Adams,P,2.0,,17.0,18.0,,3.0,1.0,1.0,11.0,21.0,3.0,102.0,159.0
brooks-wallace,Brooks Wallace,P,5.0,1.0,25.0,20.0,,3.0,1.0,4.0,,22.0,1.0,298.0,270.0
cade-white,Cade White,P,,1.0,2.0,2.0,,,,,,2.0,,10.0,-9.0
caleb-dixon,Caleb Dixon,P,3.0,1.0,13.0,14.0,,,,2.0,,14.0,,84.0,159.0
caleb-enright,Caleb Enright,P,,,1.0,1.0,,,,,,1.0,,9.0,10.0
colin-smith,Colin Smith,P,,,2.0,1.0,,,,,,2.0,1.0,26.0,-10.0
connor-bryant,Connor Bryant,P,,2.0,13.0,12.0,,,4.0,,,17.0,5.0,-3.0,72.0
connor-deluna,Connor DeLuna,P,,,4.0,2.0,,,,,,4.0,2.0,48.0,12.0
connor-ughetta,Connor Ughetta,P,3.0,2.0,16.0,25.0,,,2.0,,2.0,26.0,1.0,13.0,155.0
dane-bossert,Dane Bossert,P,,1.0,3.0,2.0,,1.0,1.0,,,2.0,,24.0,1.0
daniel-emmons,Daniel Emmons,P,,1.0,6.0,3.0,,,,,5.0,6.0,3.0,60.0,6.0
daniel-welkener,Daniel Welkener,P,,,2.0,1.0,,,,,,1.0,,19.0,11.0
elliot-sakach,Elliot Sakach,P,1.0,1.0,10.0,7.0,,3.0,,,,7.0,,131.0,92.0
emmanuel-bilolo,Emmanuel Bilolo,P,2.0,,17.0,13.0,,2.0,1.0,1.0,,15.0,2.0,231.0,29.0
griffin-miller,Griffin Miller,P,2.0,,24.0,30.0,,1.0,1.0,1.0,,32.0,2.0,152.0,266.0
jack-wooldridge,Jack Wooldridge,P,,1.0,2.0,2.0,,1.0,,,,2.0,,5.0,20.0
jake-floyd,Jake Floyd,P,,,4.0,6.0,,,,,4.0,6.0,,-16.0,43.0
jason-hustad,Jason Hustad,P,4.0,,42.0,47.0,,,4.0,4.0,1.0,53.0,6.0,274.0,622.0
jimmy-zuraw,Jimmy Zuraw,P,4.0,1.0,39.0,45.0,,,2.0,,,48.0,3.0,53.0,385.0
john-shelley,John Shelley,P,3.0,,21.0,25.0,,1.0,3.0,3.0,,26.0,,150.0,243.0
jon-deamicis,Jon DeAmicis,P,,,,,,,,,1.0,,,,
jordan-salazar,Jordan Salazar,P,1.0,,11.0,7.0,,2.0,,,,9.0,2.0,169.0,38.0
joseph-welkener,Joseph Welkener,P,1.0,1.0,3.0,2.0,1.0,,,,1.0,3.0,1.0,14.0,
kevin-land,Kevin Land,P,1.0,,16.0,12.0,1.0,4.0,1.0,2.0,,12.0,,205.0,104.0
mark-baldauf,Mark Baldauf,P,1.0,,11.0,10.0,,1.0,1.0,,,10.0,,39.0,55.0
martin-cruz,Martin Cruz,P,,,2.0,1.0,,1.0,,,,1.0,,25.0,-2.0
mason-wuensch,Mason Wuensch,P,,1.0,22.0,21.0,,3.0,2.0,,2.0,24.0,3.0,164.0,146.0
matt-bennett,Matt Bennett,P,3.0,3.0,33.0,43.0,,,5.0,3.0,1.0,43.0,,-36.0,325.0
matt-lyle,Matt Lyle,P,,,6.0,5.0,,,2.0,,,6.0,,70.0,-14.0
ryan-buckingham,Ryan Buckingham,P,,,5.0,3.0,,1.0,,,1.0,4.0,1.0,81.0,18.0
samuel-roberts,Samuel Roberts,P,1.0,2.0,27.0,28.0,1.0,1.0,3.0,1.0,,32.0,4.0,158.0,276.0
steven-kelly,Steven Kelly,P,1.0,,4.0,3.0,,1.0,,,,3.0,,59.0,-2.0
zachary-cotter,Zachary Cotter,P,1.0,3.0,15.0,14.0,,2.0,2.0,,4.0,16.0,1.0,167.0,68.0
