player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
ads-fletcher,ADS Fletcher,,16.0,1.0,0.0,2.0,12.0,0.0,,,,,,,,1.0
d-pretorius,D Pretorius,,,,,,,,18.0,0.0,0.0,32.0,0.0,1.0,2.0,1.0
dj-bravo,DJ Bravo,,3.0,0.0,0.0,7.0,2.0,0.0,24.0,0.0,0.0,29.0,0.0,1.0,,1.0
hasan-mahmud,Hasan Mahmud,,,,,,,,24.0,0.0,0.0,44.0,0.0,0.0,1.0,1.0
kamrul-islam-rabbi,Kamrul Islam Rabbi,,,,,,,,21.0,0.0,0.0,33.0,2.0,1.0,,1.0
karim-janat,Karim Janat,,25.0,3.0,1.0,4.0,33.0,1.0,6.0,0.0,0.0,12.0,0.0,0.0,1.0,1.0
khaled-ahmed,Khaled Ahmed,,,,,,,,24.0,0.0,1.0,23.0,2.0,0.0,,1.0
md-shanaka,MD Shanaka,,12.0,0.0,1.0,6.0,15.0,1.0,18.0,0.0,0.0,23.0,2.0,1.0,,1.0
mahedi-hasan,Mahedi Hasan,,9.0,4.0,1.0,8.0,18.0,0.0,12.0,0.0,0.0,23.0,0.0,2.0,,1.0
mahmudullah,Mahmudullah,,21.0,4.0,0.0,3.0,34.0,1.0,,,,,,,,1.0
mehedi-hasan-miraz,Mehedi Hasan Miraz,,48.0,9.0,0.0,1.0,69.0,1.0,12.0,0.0,0.0,27.0,0.0,1.0,,1.0
mohammad-naim,Mohammad Naim,,5.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,1.0
mujeeb-ur-rahman,Mujeeb Ur Rahman,,,,,,,,18.0,0.0,0.0,19.0,0.0,0.0,,1.0
n-pooran,N Pooran,,8.0,0.0,0.0,5.0,5.0,0.0,,,,,,,,1.0
nurul-hasan,Nurul Hasan,,13.0,3.0,0.0,4.0,18.0,0.0,,,,,,,,1.0
pbb-rajapaksa,PBB Rajapaksa,,10.0,1.0,1.0,5.0,17.0,1.0,,,,,,,,1.0
rakibul-hasan-2,Rakibul Hasan (2),,,,,,,,24.0,0.0,0.0,32.0,1.0,1.0,,1.0
rony-talukdar,Rony Talukdar,,17.0,2.0,0.0,3.0,29.0,2.0,,,,,,,1.0,1.0
shakib-al-hasan,Shakib Al Hasan,,,,,,,,24.0,1.0,0.0,27.0,2.0,1.0,1.0,1.0
shamim-hossain,Shamim Hossain,,51.0,4.0,0.0,2.0,71.0,4.0,,,,,,,,1.0
sunzamul-islam,Sunzamul Islam,,,,,,,,12.0,0.0,0.0,14.0,0.0,0.0,1.0,1.0
