player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
cameron-dukes,Cameron Dukes,QB,,,0.0,,0.0,40.0,,,,,0.0,22.0,
davaris-daniels,DaVaris DANIELS,WR,,,,,,,,0.0,6.0,1.0,,,
damonte-coxie,Damonte COXIE,WR,,,,,,,,0.0,33.0,3.0,,,
daniel-adeboboye,Daniel ADEBOBOYE,RB,,,,,,,,0.0,13.0,1.0,0.0,18.0,
dejon-brissett,Dejon BRISSETT,WR,,,,,,,,0.0,6.0,1.0,,,
deonta-mcmahon,Deonta MCMAHON,RB,,,,,,,,1.0,32.0,3.0,1.0,35.0,
dillon-mitchell,Dillon MITCHELL,WR,,,,,,,,0.0,0.0,0.0,,,
edm-dst,EDM DST,DST,,,,0.0,,,20.0,,,,,,3.0
edm-k,EDM K,K,1.0,19.0,,,,,,,,,,,
edm-qb,EDM QB,QB,,,0.0,,3.0,331.0,,,,,0.0,86.0,
eugene-lewis,Eugene LEWIS,WR,,,,,,,,1.0,88.0,5.0,,,
jarret-doege,Jarret DOEGE,QB,,,0.0,,0.0,6.0,,,,,0.0,5.0,
javon-leake,Javon LEAKE,RB,,,,,,,,1.0,80.0,2.0,0.0,128.0,
jerminic-smith,Jerminic Smith,WR,,,,,,,,0.0,98.0,4.0,0.0,-2.0,
justin-rankin,Justin Rankin,RB,,,,,,,,,,,1.0,48.0,
kevin-mital,Kevin Mital,WR,,,,,,,,0.0,61.0,4.0,,,
lirim-hajrullahu,Lirim Hajrullahu,K,3.0,71.0,,,,,,,,,,,
makai-polk,Makai Polk,WR,,,,,,,,0.0,122.0,6.0,,,
nick-arbuckle,Nick ARBUCKLE,QB,,,1.0,,2.0,378.0,,,,,0.0,1.0,
tor-dst,TOR DST,DST,,,,0.0,,,31.0,,,,,,1.0
tor-k,TOR K,K,3.0,71.0,,,,,,,,,,,
tor-qb,TOR QB,QB,,,1.0,,2.0,418.0,,,,,0.0,23.0,
tevin-jones,Tevin JONES,WR,,,,,,,,0.0,14.0,2.0,,,
tommy-nield,Tommy Nield,WR,,,,,,,,0.0,64.0,5.0,,,
tre-ford,Tre Ford,QB,,,0.0,,3.0,325.0,,,,,0.0,81.0,
vincent-blanchard,Vincent Blanchard,K,1.0,19.0,,,,,,,,,,,
