player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
ad-mathews,AD Mathews,,13.0,2.0,1.0,5.0,29.0,2.0,,,,,,,,1.0
ads-fletcher,ADS Fletcher,,6.0,1.0,0.0,2.0,13.0,1.0,,,,,,,1.0,1.0
am-fernando,AM Fernando,,,,,,,,20.0,0.0,0.0,35.0,0.0,1.0,,1.0
azmatullah-omarzai,Azmatullah Omarzai,,2.0,0.0,0.0,6.0,1.0,0.0,18.0,0.0,0.0,45.0,0.0,0.0,,1.0
bkg-mendis,BKG Mendis,,23.0,2.0,0.0,2.0,26.0,0.0,,,,,,,,1.0
fa-allen,FA Allen,,5.0,2.0,1.0,7.0,10.0,0.0,12.0,0.0,0.0,22.0,0.0,0.0,,1.0
k-pathiratne,K Pathiratne,,,,,,,,,,,,,,1.0,1.0
kic-asalanka,KIC Asalanka,,4.0,0.0,0.0,5.0,2.0,0.0,6.0,0.0,0.0,16.0,0.0,0.0,,1.0
ld-chandimal,LD Chandimal,,37.0,8.0,0.0,1.0,89.0,7.0,,,,,,,,1.0
md-shanaka,MD Shanaka,,,,,,,,24.0,0.0,0.0,40.0,3.0,5.0,,1.0
mohammad-haris,Mohammad Haris,,18.0,5.0,0.0,3.0,25.0,0.0,,,,,,,,1.0
p-nissanka,P Nissanka,,59.0,16.0,0.0,1.0,119.0,4.0,,,,,,,,1.0
phkd-mendis,PHKD Mendis,,36.0,5.0,1.0,4.0,65.0,4.0,12.0,0.0,0.0,25.0,0.0,2.0,1.0,1.0
pm-liyanagamage,PM Liyanagamage,,1.0,0.0,1.0,9.0,1.0,0.0,18.0,0.0,0.0,33.0,1.0,4.0,,1.0
pvd-chameera,PVD Chameera,,,,,,,,24.0,0.0,0.0,44.0,2.0,0.0,,1.0
pwh-de-silva,PWH de Silva,,,,,,,,24.0,0.0,0.0,40.0,0.0,0.0,,1.0
rr-rossouw,RR Rossouw,,18.0,2.0,0.0,3.0,41.0,4.0,,,,,,,,1.0
rtm-mendis,RTM Mendis,,,,,,,,18.0,0.0,0.0,28.0,2.0,0.0,,1.0
shoriful-islam,Shoriful Islam,,,,,,,,18.0,0.0,0.0,47.0,0.0,1.0,,1.0
t-shamsi,T Shamsi,,,,,,,,24.0,0.0,0.0,46.0,2.0,0.0,,1.0
w-sahan,W Sahan,,1.0,0.0,0.0,8.0,0.0,0.0,12.0,0.0,0.0,29.0,0.0,0.0,,1.0
wia-fernando,WIA Fernando,,7.0,3.0,0.0,4.0,16.0,0.0,,,,,,,,1.0
