player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
bo-levi-mitchell,Bo Levi Mitchell,QB,,,1.0,,3.0,405.0,,,,,,,
brendan-oleary-orange,Brendan O\'LEARY-ORANGE,WR,,,,,,,,0.0,5.0,1.0,,,
david-ungerer-iii,David UNGERER III,WR,,,,,,,,,31.0,2.0,,,
dejon-brissett,Dejon BRISSETT,WR,,,,,,,,0.0,86.0,3.0,,,
dorian-anderson,Dorian Anderson,WR,,,,,,,,0.0,0.0,0.0,,,
greg-bell,Greg Bell,RB,,,,,,,,0.0,39.0,5.0,0.0,24.0,
ham-dst,HAM DST,DST,,,,,,,35.0,,,,,,4.0
ham-k,HAM K,K,3.0,49.0,,,,,,,,,,,
ham-qb,HAM QB,QB,,,1.0,,3.0,405.0,,,,,0.0,0.0,
jake-herslow,Jake HERSLOW,WR,,,,,,,,2.0,67.0,6.0,,,
johnny-augustine,Johnny AUGUSTINE,RB,,,,,,,,0.0,10.0,1.0,,,
kenny-lawler,Kenny Lawler,WR,,,,,,,,2.0,123.0,9.0,,,
kevin-mital,Kevin Mital,WR,,,,,,,,0.0,40.0,7.0,,,
kiondre-smith,Kiondre SMITH,WR,,,,,,,,0.0,171.0,7.0,,,
lirim-hajrullahu,Lirim Hajrullahu,K,3.0,94.0,,,,,,,,,,,
marc-liegghio,Marc LIEGGHIO,K,3.0,49.0,,,,,,,,,,,
nick-arbuckle,Nick ARBUCKLE,QB,,,0.0,,3.0,352.0,,,,,0.0,7.0,
odieu-hiliare,Odieu Hiliare,WR,,,,,,,,,23.0,3.0,,,
shemar-bridges,Shemar BRIDGES,WR,,,,,,,,1.0,36.0,2.0,,,
spencer-brown,Spencer BROWN,RB/OT,,,,,,,,0.0,64.0,9.0,0.0,90.0,
tor-dst,TOR DST,DST,,,,1.0,,,33.0,,,,,,1.0
tor-k,TOR K,K,3.0,94.0,,,,,,,,,,,
tor-qb,TOR QB,QB,,,0.0,,3.0,352.0,,,,,0.0,7.0,
tim-white,Tim White,WR,,,,,,,,0.0,31.0,3.0,,,
