player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
a-gardner,A Gardner,,24.0,3.0,0.0,3.0,24.0,0.0,12.0,0.0,0.0,18.0,0.0,0.0,1.0,1.0
ac-kerr,AC Kerr,,,,,,,,24.0,0.0,0.0,29.0,0.0,2.0,,1.0
aj-healy,AJ Healy,,5.0,1.0,0.0,1.0,5.0,0.0,,,,,,,,1.0
bl-mooney,BL Mooney,,24.0,3.0,0.0,1.0,25.0,0.0,,,,,,,,1.0
d-van-niekerk,D van Niekerk,,32.0,2.0,0.0,5.0,28.0,0.0,24.0,0.0,0.0,19.0,2.0,0.0,,1.0
dm-kimmince,DM Kimmince,,,,,,,,18.0,0.0,0.0,26.0,2.0,1.0,,1.0
ea-burns,EA Burns,,17.0,4.0,0.0,4.0,23.0,0.0,6.0,0.0,0.0,8.0,0.0,0.0,,1.0
ea-perry,EA Perry,,7.0,0.0,0.0,2.0,2.0,0.0,12.0,0.0,0.0,17.0,0.0,0.0,,1.0
g-prestwidge,G Prestwidge,,,,,,,,24.0,0.0,0.0,29.0,1.0,1.0,1.0,1.0
gm-harris,GM Harris,,18.0,3.0,1.0,4.0,26.0,1.0,6.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0
h-silver-holmes,H Silver-holmes,,,,,,,,5.0,0.0,0.0,14.0,0.0,0.0,,1.0
jl-jonassen,JL Jonassen,,28.0,5.0,0.0,3.0,33.0,0.0,24.0,0.0,0.0,20.0,2.0,1.0,,1.0
l-harris,L. Harris,LB,6.0,0.0,1.0,5.0,15.0,2.0,,,,,,,,1.0
m-darke,M Darke,,2.0,0.0,1.0,8.0,2.0,0.0,,,,,,,,1.0
m-kapp,M Kapp,,27.0,2.0,0.0,6.0,26.0,0.0,24.0,0.0,1.0,29.0,0.0,0.0,,1.0
ml-green,ML Green,,26.0,4.0,0.0,2.0,25.0,0.0,,,,,,,,1.0
s-campbell,S Campbell,,,,,,,,6.0,0.0,0.0,5.0,1.0,1.0,,1.0
se-aley,SE Aley,,6.0,0.0,0.0,7.0,3.0,0.0,12.0,0.0,0.0,16.0,0.0,0.0,,1.0
sj-johnson,SJ Johnson,,,,,,,,24.0,0.0,0.0,11.0,1.0,0.0,,1.0
