player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
a-gardner,A Gardner,,2.0,0.0,0.0,3.0,0.0,0.0,20.0,0.0,0.0,32.0,1.0,1.0,,1.0
a-king,A King,,,,,,,,18.0,0.0,0.0,29.0,0.0,1.0,,1.0
a-sutherland,A Sutherland,,,,,,,,12.0,0.0,0.0,13.0,0.0,0.0,,1.0
aj-healy,AJ Healy,,47.0,10.0,0.0,2.0,70.0,1.0,,,,,,,,1.0
ar-reakes,AR Reakes,,12.0,2.0,0.0,2.0,13.0,0.0,,,,,,,,1.0
d-van-niekerk,D van Niekerk,,5.0,0.0,0.0,6.0,2.0,0.0,18.0,0.0,1.0,22.0,1.0,1.0,,1.0
ea-burns,EA Burns,,5.0,2.0,0.0,4.0,8.0,0.0,,,,,,,,1.0
ea-osborne,EA Osborne,,5.0,1.0,0.0,4.0,5.0,0.0,18.0,0.0,1.0,28.0,1.0,0.0,,1.0
ea-perry,EA Perry,,40.0,7.0,0.0,1.0,58.0,1.0,18.0,0.0,1.0,25.0,1.0,0.0,,1.0
ga-elwiss,GA Elwiss,,,,,,,,18.0,0.0,0.0,26.0,0.0,0.0,1.0,1.0
hl-ferling,HL Ferling,,,,,,,,18.0,0.0,1.0,26.0,1.0,1.0,,1.0
km-mack,KM Mack,,6.0,0.0,0.0,3.0,3.0,0.0,,,,,,,1.0,1.0
l-cheatle,L Cheatle,,,,,,,,6.0,0.0,0.0,18.0,0.0,0.0,,1.0
l-lee,L Lee,,56.0,16.0,1.0,1.0,102.0,3.0,,,,,,,1.0,1.0
lg-smith,LG Smith,,6.0,0.0,1.0,8.0,5.0,0.0,12.0,0.0,0.0,18.0,0.0,0.0,1.0,1.0
m-blows,M Blows,,,,,,,,12.0,0.0,0.0,19.0,0.0,1.0,,1.0
m-kapp,M Kapp,,1.0,0.0,0.0,7.0,0.0,0.0,24.0,0.0,0.0,26.0,0.0,1.0,,1.0
m-du-preez,M du Preez,,27.0,4.0,1.0,5.0,33.0,0.0,,,,,,,,1.0
nm-hancock,NM Hancock,,,,,,,,24.0,0.0,1.0,22.0,4.0,0.0,,1.0
se-aley,SE Aley,,,,,,,,6.0,0.0,0.0,20.0,0.0,0.0,1.0,1.0
sj-mcglashan,SJ McGlashan,,17.0,0.0,0.0,5.0,14.0,0.0,,,,,,,,1.0
