player_id,player_name,positions,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
akeem-ward,Akeem Ward,FB,0.0,-1.8954,19.3476,3.4017,1.0,,,0.0243,,1.0,,12.0,2507.0,0.7826,1302.0,11.9093,0.9147,0.2428,,12.0,,6.0,1.8954,0.9757,,0.3199,2.8711,0.7735,0.5343
ariel-mbumba,Ariel Mbumba,W,0.0,-0.3113,18.4948,0.0357,4.0,,,1.9355,,4.0,,7.0,1525.0,0.7954,611.0,-15.627,-2.5576,2.004,,19.0,,5.0,0.3113,2.0645,,0.1436,2.3758,0.821,1.2816
brandon-allen,Brandon Allen,QB,0.0,-0.0421,16.4057,-6.8864,0.0,,,-0.2436,,0.0,,2.0,417.0,0.6415,53.0,-4.8331,-9.119,0.0,,3.0,,1.0,0.0421,0.2436,,-0.1834,0.2857,0.7327,0.1577
brian-brown,Brian Brown,WR,2.0,1.6878,14.7664,-2.5661,0.0,,,-0.4193,,2.0,,4.0,228.0,0.7547,53.0,-0.5028,-0.9487,0.0,,4.0,,1.0,0.3122,0.4193,,-0.3209,0.7315,0.7642,0.2961
danny-flores,Danny Flores,CM,1.0,-0.0714,17.9681,0.9543,1.0,,,-0.6845,,2.0,,10.0,1078.0,0.8341,422.0,7.1182,1.6868,0.7161,,18.0,,5.0,1.0714,1.6845,,0.174,2.7559,0.8173,1.0685
emrah-klimenta,Emrah Klimenta,CB,0.0,-0.1815,24.3474,9.9204,1.0,,,-0.332,,1.0,,3.0,2801.0,0.8024,1478.0,-15.7347,-1.0646,0.6057,,23.0,,7.0,0.1815,1.332,,-0.6066,1.5135,0.8131,0.7527
guillermo-diaz,Guillermo Diaz,FB,0.0,-3.7976,21.1721,6.4675,1.0,,,0.4139,,1.0,,22.0,2554.0,0.6813,1387.0,-42.3483,-3.0532,1.067,,5.0,,2.0,3.7976,0.5861,,0.1482,4.3838,0.7119,0.4451
javier-mariona,Javier Mariona,W,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
jeremy-bokila,Jeremy Bokila,ST,0.0,-0.2151,16.335,-0.0717,6.0,,,0.1369,,6.0,,2.0,1140.0,0.662,213.0,-13.6962,-6.4302,1.0755,,34.0,,14.0,0.2151,5.8631,,-0.0083,6.0782,0.7263,3.4485
jesús-enríquez,Jesús Enríquez,W,4.0,2.0165,18.3962,-0.6399,4.0,,,0.607,,8.0,,22.0,1870.0,0.7198,596.0,-2.6691,-0.4478,1.8127,,30.0,,18.0,1.9835,3.393,,1.4761,5.3765,0.7243,2.5328
johnny-rodriguez,Johnny Rodriguez,ST,2.0,0.8163,16.5407,0.3485,2.0,,,-1.4487,,4.0,,10.0,1206.0,0.6818,264.0,-8.4124,-3.1865,1.1338,,29.0,,10.0,1.1837,3.4487,,-0.7829,4.6325,0.7137,2.598
joseph-nane,Joseph Nane,CM,0.0,-0.0361,19.1815,6.2208,0.0,,,-0.0277,,0.0,,1.0,588.0,0.8669,278.0,2.5367,0.9125,0.0,,1.0,,0.0,0.0361,0.0277,,-0.0277,0.0638,0.8578,0.0129
joseph-restani,Joseph Restani,W,0.0,-0.0554,16.56,1.0422,0.0,,,-0.5616,,0.0,,1.0,121.0,0.7826,23.0,0.4865,2.1151,0.0,,3.0,,0.0,0.0554,0.5616,,-0.5616,0.6171,0.7615,0.2107
josé-hernández,José Hernández,CM,2.0,0.044,19.9175,2.7015,3.0,,,1.083,,5.0,,26.0,1737.0,0.7706,837.0,-10.8916,-1.3013,1.9124,,10.0,,6.0,1.956,1.917,,0.4687,3.873,0.7836,1.1684
kai-greene,Kai Greene,CB,0.0,-0.5448,24.6235,8.8142,1.0,,,-0.0723,,1.0,,5.0,2611.0,0.8305,1463.0,14.3186,0.9787,0.5795,,11.0,,5.0,0.5448,1.0723,,-0.1338,1.6171,0.8207,0.4324
lindo-mfeka,Lindo Mfeka,AM,4.0,1.1427,20.3821,2.3106,2.0,,,-0.3912,,6.0,,24.0,1441.0,0.7649,536.0,-6.6923,-1.2486,0.6606,,17.0,,7.0,2.8573,2.3912,,-1.1062,5.2485,0.7774,1.174
luis-barraza,Luis Barraza,GK,0.0,0.0,42.3623,32.9374,0.0,4.0,1.0228,0.0,1.3436,0.0,0.1,0.0,197.0,0.5915,71.0,-5.5782,-7.8566,0.0,5.0,0.0,10.0,0.0,0.0,0.0,2.9772,0.0,0.0,0.6701,0.0
matías-fissore,Matías Fissore,DM,2.0,0.8823,19.5526,4.0398,0.0,,,-0.7476,,2.0,,17.0,2581.0,0.793,1285.0,-29.6701,-2.309,0.0,,19.0,,5.0,1.1177,0.7476,,0.4084,1.8652,0.8161,0.4336
max-ornstil,Max Ornstil,CB,0.0,-0.2363,24.5374,7.0423,1.0,,,0.4483,,1.0,,5.0,1636.0,0.8585,968.0,5.5845,0.5769,0.6337,,8.0,,2.0,0.2363,0.5517,,0.0239,0.788,0.8527,0.4128
paul-blanchette,Paul Blanchette,GK,0.0,0.0,46.2474,39.6018,0.0,26.0,-0.9196,-0.0258,0.9658,0.0,0.1939,0.0,2298.0,0.5355,732.0,-29.5995,-4.0436,0.0,72.0,1.0,98.0,1.0,0.0,0.0258,26.9196,0.3466,0.0258,0.576,0.0244
quincy-amarikwa,Quincy Amarikwa,ST,1.0,-0.0849,16.2056,3.2174,2.0,,,-1.1726,,3.0,,5.0,1135.0,0.6091,243.0,-16.0075,-6.5875,1.2479,,20.0,,7.0,1.0849,3.1726,,-0.4412,4.2575,0.6749,2.3276
saalih-muhammad,Saalih Muhammad,CM,0.0,-0.022,22.7318,6.1784,0.0,,,-0.2382,,0.0,,1.0,265.0,0.8594,128.0,1.446,1.1297,0.0,,2.0,,1.0,0.022,0.2382,,-0.0682,0.2602,0.8481,0.2127
soya-takahashi,Soya Takahashi,FB,0.0,-0.5561,19.9767,1.7001,0.0,,,-0.0621,,0.0,,11.0,1992.0,0.7753,948.0,-10.8684,-1.1465,0.0,,3.0,,1.0,0.5561,0.0621,,0.0524,0.6182,0.7868,0.0536
tarek-morad,Tarek Morad,CB,0.0,-0.0717,24.3961,9.0185,0.0,,,-0.4635,,0.0,,2.0,1022.0,0.8691,657.0,5.4096,0.8234,0.0,,5.0,,1.0,0.0717,0.4635,,0.202,0.5353,0.8609,0.4019
tarn-weir,Tarn Weir,W,0.0,-0.4503,17.6469,-0.7352,1.0,,,-0.2421,,1.0,,5.0,446.0,0.6495,97.0,-5.4819,-5.6514,0.6522,,6.0,,1.0,0.4503,1.2421,,-0.36,1.6924,0.706,0.5634
taylor-bailey,Taylor Bailey,GK,0.0,0.0,42.2473,34.5379,0.0,3.0,0.0396,0.0,1.0134,0.0,0.0714,0.0,287.0,0.602,98.0,-6.4687,-6.6007,0.0,11.0,0.0,14.0,0.0,0.0,0.0,2.9604,0.0,0.0,0.668,0.0
