player_id,player_name,positions,assisted_tackles,completion_pct,def_interceptions,defensive_bk,defensive_pd,defensive_tds,fg_attempts,field_goal_long,field_goal_pct,field_goals_made,forced_fumbles,fumble_recoveries,interceptions,kick_returns,kicking_deuce,kicking_pat,kicking_pat_att,kr_avg,kr_long,kr_tds,kr_yards,pass_attempts,pass_completions,pass_incompletions,pass_long,pass_yards_per_attempt,passing_rate,passing_sacks,passing_td_pass,passing_td_pass_pct,passing_yards,passing_yds_lost,rec_avg,rec_long,receiving_fum,receiving_tds,receiving_yards,receptions,rush_avg,rush_long,rushing_attempts,rushing_fum,rushing_tds,rushing_yards,sacks,safeties,tackles
asi-tupua,Asi Tupua,DL,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
ben-pister,Ben Pister,DL,3.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0
brentley-allen,Brentley Allen,WR,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,14.0,18.0,0.0,0.0,27.0,2.0,,,,,,,0.0,0.0,1.0
caleb-shudak,Caleb  Shudak,K,,,,,,,2.0,22.0,1.0,2.0,,,,,0.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carlton-watkins,Carlton Watkins,DB,6.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0
charles-reid,Charles Reid,DB,3.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
chris-perry,Chris Perry,DB,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0
damond-powell,Damond Powell,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,0.0,0.0,16.0,1.0,,,,,,,,,
david-ross,David Ross,RB,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9.0,4.0,0.0,0.0,6.0,0.0,0.0,1.0
deanthony-hall-steele,Deanthony  Hall-Steele,RB,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
devanaire-conliffe,Devanaire Conliffe,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,36.0,0.0,2.0,127.0,5.0,,,,,,,,,
devin-groenhagen,Devin Groenhagen,DL,2.0,,0.0,0.0,1.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0
devond-blair-jr,Devond Blair Jr.,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,20.0,0.0,2.0,32.0,3.0,2.0,2.0,1.0,0.0,0.0,2.0,,,
drew-prohaska,Drew Prohaska,RB,,,,,,,,,,,,,,4.0,,,,17.0,21.0,0.0,69.0,,,,,,,,,,,,12.0,17.0,0.0,0.0,23.0,2.0,4.0,16.0,9.0,0.0,2.0,34.0,,,
fred-bruno,Fred Bruno,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,17.0,0.0,1.0,21.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,,,
