player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
a-phillip,A Phillip,,,,,,,,24.0,0.0,0.0,38.0,3.0,4.0,,1.0
as-joseph,AS Joseph,,3.0,1.0,1.0,9.0,7.0,0.0,24.0,0.0,0.0,25.0,1.0,3.0,,1.0
akeem-jordan,Akeem Jordan,LB,,,,,,,12.0,0.0,1.0,28.0,0.0,2.0,1.0,1.0
ali-khan,Ali Khan,,,,,,,,30.0,0.0,0.0,45.0,2.0,2.0,,1.0
c-munro,C Munro,,24.0,2.0,0.0,3.0,28.0,1.0,,,,,,,,1.0
cr-brathwaite,CR Brathwaite,,35.0,7.0,0.0,5.0,81.0,6.0,30.0,0.0,0.0,53.0,3.0,2.0,,1.0
dc-thomas,DC Thomas,,2.0,0.0,0.0,1.0,1.0,0.0,,,,,,,1.0,1.0
dm-bravo,DM Bravo,,14.0,1.0,0.0,5.0,24.0,2.0,,,,,,,3.0,1.0
e-lewis,E Lewis,,22.0,3.0,0.0,2.0,46.0,5.0,,,,,,,,1.0
fa-allen,FA Allen,,8.0,1.0,0.0,7.0,12.0,1.0,,,,,,,,1.0
jds-neesham,JDS Neesham,,13.0,4.0,1.0,6.0,22.0,0.0,24.0,0.0,1.0,68.0,0.0,1.0,,1.0
k-pierre,K Pierre,,,,,,,,24.0,0.0,0.0,25.0,1.0,2.0,,1.0
ka-pollard,KA Pollard,,20.0,3.0,0.0,4.0,23.0,1.0,12.0,0.0,0.0,28.0,1.0,2.0,3.0,1.0
lj-evans,LJ Evans,,16.0,3.0,0.0,3.0,15.0,0.0,,,,,,,,1.0
lmp-simmons,LMP Simmons,,46.0,9.0,0.0,1.0,91.0,6.0,,,,,,,,1.0
m-deyal,M Deyal,,10.0,2.0,0.0,2.0,21.0,2.0,,,,,,,1.0,1.0
mohammad-hafeez,Mohammad Hafeez,,12.0,0.0,0.0,4.0,7.0,0.0,12.0,0.0,0.0,25.0,0.0,0.0,,1.0
rr-emrit,RR Emrit,,11.0,1.0,1.0,8.0,21.0,2.0,24.0,0.0,0.0,48.0,0.0,1.0,,1.0
s-prasanna,S Prasanna,,,,,,,,12.0,0.0,0.0,24.0,0.0,0.0,,1.0
ss-cottrell,SS Cottrell,,,,,,,,24.0,0.0,0.0,40.0,1.0,1.0,1.0,1.0
ssj-brooks,SSJ Brooks,,18.0,1.0,0.0,6.0,20.0,0.0,,,,,,,2.0,1.0
