player_id,player_name,positions,field_goal_yards,interceptions_lost,interceptions_made,missed,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
brady-oliveira,Brady OLIVEIRA,RB,,,,,,,,,,,0.0,60.0,
brendan-oleary-orange,Brendan O\'LEARY-ORANGE,WR,,,,,,,,0.0,72.0,6.0,,,
dalton-schoen,Dalton SCHOEN,WR,,,,,,,,0.0,158.0,6.0,,,
dane-evans,Dane Evans,QB,,0.0,,,5.0,327.0,,,,,0.0,19.0,
david-ungerer-iii,David UNGERER III,WR,,,,,,,,1.0,6.0,1.0,,,
felix-garand-gauthier,Felix Garand-Gauthier,FB/RB,,,,,,,,0.0,66.0,3.0,,,
ham-dst,HAM DST,DST,,,2.0,,,,31.0,,,,,,2.0
ham-qb,HAM QB,QB,,0.0,,,0.0,0.0,,,,,,,
kiondre-smith,Kiondre SMITH,WR,,,,,,,,1.0,54.0,1.0,,,
lemar-durant,Lemar Durant,WR,,,,,,,,0.0,8.0,1.0,,,
marc-liegghio,Marc LIEGGHIO,K,96.0,,,0.0,,,,,,,,,
nic-demski,Nic DEMSKI,WR,,,,,,,,1.0,36.0,4.0,0.0,18.0,
papi-white,Papi White,WR,,,,,,,,0.0,42.0,3.0,,,
rasheed-bailey,Rasheed Bailey,WR,,,,,,,,1.0,65.0,5.0,0.0,19.0,
sean-thomas-erlington,Sean THOMAS ERLINGTON,RB,,,,,,,,0.0,7.0,1.0,0.0,19.0,
seth-small,Seth Small,K,93.0,,,0.0,,,,,,,,,
steven-dunbar-jr,Steven Dunbar Jr.,WR,,,,,,,,1.0,66.0,6.0,,,
tim-white,Tim White,WR,,,,,,,,2.0,63.0,6.0,0.0,1.0,
wpg-dst,WPG DST,DST,,,0.0,,,,48.0,,,,,,0.0
wpg-qb,WPG QB,QB,,3.0,,,2.0,344.0,,,,,,,
wes-hills,Wes Hills,RB,,,,,,,,0.0,15.0,3.0,0.0,58.0,
zach-collaros,Zach COLLAROS,QB,,2.0,,,2.0,342.0,,,,,,,
