player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,missed,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks,tackles
austin-mack,Austin Mack,WR,,,,,,,,,0.0,115.0,6.0,,,,
brady-oliveira,Brady OLIVEIRA,RB,,,,,,,,,0.0,19.0,2.0,0.0,120.0,,
brendan-oleary-orange,Brendan O\'LEARY-ORANGE,WR,,,,,,,,,,11.0,1.0,,,,
chandler-worthy,Chandler Worthy,WR,,,,,,,,,0.0,5.0,1.0,,,,
cody-fajardo,Cody FAJARDO,QB,,,1.0,,,1.0,258.0,,,,,0.0,40.0,,
cole-spieker,Cole SPIEKER,WR,,,,,,,,,0.0,5.0,1.0,,,,
dalton-schoen,Dalton SCHOEN,WR,,,,,,,,,1.0,86.0,5.0,,,,
david-cote,David Côté,K,,27.0,,,1.0,,,,,,,,,,
drew-wolitarsky,Drew WOLITARSKY,WR,,,,,,,,,1.0,29.0,3.0,,,,
greg-mccrae,Greg McCrae,RB,,,,,,,,,0.0,10.0,2.0,0.0,49.0,,
hergy-mayala,Hergy Mayala,WR,,,,,,,,,0.0,0.0,0.0,,,,
jake-harty,Jake Harty,WR,,,,,,,,,0.0,6.0,1.0,,,,
jake-kelly,Jake Kelly,DB,,,0.0,,,0.0,0.0,,,,,,,,
jeremy-murphy,Jeremy Murphy,WR,,,,,,,,,0.0,7.0,1.0,,,,
kaion-julien-grant,Kaion JULIEN-GRANT,WR,,,,,,,,,0.0,129.0,6.0,,,,
mtl-dst,MTL DST,DST,,,,,,,,17.0,,,,,,2.0,
mtl-k,MTL K,K,,27.0,,,1.0,,,,,,,,,,
mtl-qb,MTL QB,QB,,,1.0,,,,270.0,,,,,,40.0,,
malik-clements,Malik Clements,LB,,,,,,,,,0.0,0.0,0.0,,,,
rasheed-bailey,Rasheed Bailey,WR,,,,,,,,,0.0,7.0,1.0,0.0,12.0,,
sergio-castillo,Sergio CASTILLO,K,2.0,48.0,,,,,,,,,,,,,
wpg-dst,WPG DST,DST,,,,1.0,,,,3.0,,,,,,5.0,
wpg-k,WPG K,K,2.0,48.0,,,,,,,,,,,,,
wpg-qb,WPG QB,QB,,,1.0,,,2.0,177.0,,,,,,4.0,,
walter-fletcher,Walter FLETCHER,RB,,,,,,,,,0.0,4.0,1.0,0.0,11.0,,
wesley-sutton,Wesley Sutton,DB,,,,,,,,,,,,,,,5.0
william-stanback,William STANBACK,RB,,,,,,,,,,6.0,1.0,,42.0,,
willie-jefferson,Willie Jefferson,DB/DL/DE,,,,,,,,,0.0,0.0,0.0,,,2.0,3.0
zach-collaros,Zach COLLAROS,QB,,,1.0,,,2.0,177.0,,,,,0.0,4.0,,
zach-lindley,Zach Lindley,LB/S/DB,,,,,,,,,0.0,6.0,1.0,,,,
