player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
a-zampa,A Zampa,,,,,,,,24.0,0.0,0.0,27.0,3.0,1.0,,,1.0
ac-agar,AC Agar,,30.0,1.0,1.0,7.0,51.0,4.0,18.0,0.0,0.0,25.0,0.0,2.0,,,1.0
aj-turner,AJ Turner,,13.0,1.0,0.0,5.0,8.0,0.0,,,,,,,,,1.0
aj-tye,AJ Tye,,,,,,,,,,,,,,2.0,,1.0
am-hardie,AM Hardie,,34.0,3.0,0.0,1.0,34.0,0.0,,,,,,,,,1.0
c-connolly,C Connolly,,2.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,12.0,0.0,0.0,,,1.0
fh-allen,FH Allen,,12.0,2.0,0.0,2.0,19.0,1.0,,,,,,,3.0,,1.0
gs-sandhu,GS Sandhu,,1.0,0.0,1.0,8.0,0.0,0.0,18.0,0.0,0.0,22.0,0.0,2.0,1.0,,1.0
j-fraser-mcgurk,J Fraser-McGurk,,1.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,1.0
ja-richardson,JA Richardson,,7.0,1.0,0.0,8.0,11.0,1.0,24.0,0.0,0.0,28.0,2.0,0.0,,,1.0
jg-bethell,JG Bethell,,9.0,0.0,0.0,3.0,2.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,,,1.0
jp-behrendorff,JP Behrendorff,,6.0,0.0,1.0,10.0,5.0,0.0,24.0,1.0,0.0,22.0,2.0,0.0,1.0,,1.0
kw-richardson,KW Richardson,,,,,,,,24.0,0.0,0.0,28.0,1.0,0.0,,,1.0
lj-evans,LJ Evans,,2.0,0.0,0.0,5.0,0.0,0.0,,,,,,,,,1.0
lr-morris,LR Morris,,,,,,,,24.0,0.0,0.0,21.0,2.0,0.0,,,1.0
m-kelly,M Kelly,,1.0,0.0,0.0,9.0,0.0,0.0,22.0,0.0,1.0,38.0,0.0,1.0,,,1.0
mr-marsh,MR Marsh,,1.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,1.0
ms-harris,MS Harris,,26.0,0.0,0.0,4.0,21.0,1.0,,,,,,,,,1.0
nr-hobson,NR Hobson,,14.0,0.0,0.0,6.0,12.0,0.0,,,,,,,,,1.0
tl-seifert,TL Seifert,,4.0,0.0,0.0,1.0,0.0,0.0,,,,,,,2.0,1.0,1.0
ts-rogers,TS Rogers,,31.0,4.0,1.0,7.0,49.0,3.0,24.0,0.0,0.0,39.0,2.0,1.0,,,1.0
w-sutherland,W Sutherland,,45.0,5.0,0.0,6.0,70.0,3.0,24.0,0.0,0.0,22.0,2.0,0.0,,,1.0
