player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
aja-wilson,A'ja Wilson,,2.0,2.0,8.0,,2.0,,0.6,25.0,15.0,,0.583,12.0,7.0,34.06666666666667,2.0,-1.0,37.0,10.0,,4.0
aaliyah-nye,Aaliyah Nye,,1.0,1.0,2.0,0.75,4.0,3.0,0.556,9.0,5.0,2.0,,,,23.333333333333332,,4.0,13.0,2.0,,1.0
arike-ogunbowale,Arike Ogunbowale,W,6.0,1.0,1.0,0.5,6.0,3.0,0.25,12.0,3.0,3.0,,,,34.95,,-4.0,9.0,1.0,1.0,3.0
aziaha-james,Aziaha James,G,3.0,,3.0,,,,,,,,1.0,2.0,2.0,12.1,,-6.0,2.0,3.0,,
chelsea-gray,Chelsea Gray,G,7.0,2.0,3.0,,1.0,,0.5,4.0,2.0,2.0,1.0,2.0,2.0,25.366666666666667,,-14.0,6.0,3.0,1.0,3.0
dana-evans,Dana Evans,G,3.0,1.0,2.0,,1.0,,0.375,8.0,3.0,,,,,17.983333333333334,,16.0,6.0,2.0,1.0,
haley-jones,Haley Jones,,4.0,,4.0,,,,0.545,11.0,6.0,2.0,,,,19.466666666666665,1.0,9.0,12.0,5.0,3.0,2.0
jj-quinerly,JJ Quinerly,,4.0,1.0,3.0,0.4,5.0,2.0,0.357,14.0,5.0,3.0,0.714,7.0,5.0,30.166666666666668,2.0,5.0,17.0,5.0,5.0,1.0
jackie-young,Jackie Young,G,6.0,1.0,2.0,,,,0.333,3.0,1.0,1.0,,,,25.0,,9.0,2.0,2.0,3.0,4.0
jewell-loyd,Jewell Loyd,,2.0,1.0,5.0,0.25,4.0,1.0,0.455,11.0,5.0,3.0,0.75,4.0,3.0,29.833333333333332,3.0,-5.0,14.0,8.0,,2.0
kiah-stokes,Kiah Stokes,,,,1.0,,,,,,,,,,,6.333333333333333,,5.0,,1.0,2.0,
li-yueru,Li Yueru,F,3.0,2.0,6.0,0.5,4.0,2.0,0.5,8.0,4.0,3.0,,,,21.733333333333334,2.0,11.0,10.0,8.0,,
luisa-geiselsader,Luisa Geiselșder,,1.0,1.0,6.0,0.333,6.0,2.0,0.6,10.0,6.0,4.0,,,,24.05,1.0,-5.0,14.0,7.0,3.0,
megan-gustafson,Megan Gustafson,,1.0,,2.0,0.333,3.0,1.0,0.25,4.0,1.0,2.0,0.5,4.0,2.0,15.016666666666667,2.0,10.0,5.0,4.0,1.0,1.0
myisha-hines-allen,Myisha Hines-Allen,,3.0,1.0,4.0,,3.0,,,5.0,,1.0,,,,15.083333333333334,3.0,-21.0,,7.0,,1.0
nalyssa-smith,NaLyssa Smith,,1.0,1.0,4.0,,,,0.286,7.0,2.0,1.0,0.75,4.0,3.0,23.066666666666666,4.0,-4.0,7.0,8.0,,
paige-bueckers,Paige Bueckers,G,8.0,,3.0,0.2,5.0,1.0,0.375,24.0,9.0,4.0,0.5,2.0,1.0,38.93333333333333,,-3.0,20.0,3.0,2.0,4.0
teaira-mccowan,Teaira McCowan,,,,,,,,1.0,1.0,1.0,,,,,3.5166666666666666,,-6.0,2.0,,,
