player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
aj-finch,AJ Finch,,4.0,0.0,0.0,5.0,8.0,1.0,,,,,,,,1.0
aj-tye,AJ Tye,,2.0,1.0,0.0,8.0,4.0,0.0,24.0,0.0,0.0,28.0,0.0,0.0,1.0,1.0
as-rajpoot,AS Rajpoot,,9.0,1.0,0.0,10.0,8.0,0.0,24.0,0.0,0.0,14.0,5.0,0.0,,1.0
bb-sran,BB Sran,,5.0,0.0,0.0,9.0,2.0,0.0,18.0,0.0,1.0,27.0,0.0,0.0,,1.0
basil-thampi,Basil Thampi,,,,,,,,14.0,1.0,0.0,14.0,2.0,0.0,,1.0
ch-gayle,CH Gayle,,22.0,1.0,0.0,2.0,23.0,2.0,,,,,,,,1.0
kk-nair,KK Nair,,17.0,0.0,0.0,4.0,13.0,0.0,,,,,,,1.0,1.0
kl-rahul,KL Rahul,,26.0,4.0,0.0,1.0,32.0,1.0,,,,,,,,1.0
ks-williamson,KS Williamson,,3.0,0.0,0.0,2.0,0.0,0.0,,,,,,,2.0,1.0
ma-agarwal,MA Agarwal,,15.0,0.0,0.0,3.0,12.0,0.0,,,,,,,2.0,1.0
mk-pandey,MK Pandey,,51.0,3.0,0.0,4.0,54.0,1.0,,,,,,,2.0,1.0
mk-tiwary,MK Tiwary,,5.0,0.0,0.0,6.0,1.0,0.0,6.0,0.0,0.0,10.0,0.0,1.0,,1.0
mohammad-nabi,Mohammad Nabi,,2.0,1.0,0.0,7.0,4.0,0.0,12.0,0.0,0.0,24.0,0.0,0.0,,1.0
mujeeb-ur-rahman,Mujeeb Ur Rahman,,5.0,2.0,1.0,11.0,10.0,0.0,24.0,0.0,0.0,17.0,1.0,1.0,,1.0
r-ashwin,R Ashwin,,6.0,0.0,0.0,7.0,4.0,0.0,24.0,0.0,0.0,34.0,0.0,0.0,1.0,1.0
rashid-khan,Rashid Khan,,,,,,,,24.0,0.0,0.0,19.0,3.0,0.0,,1.0
s-dhawan,S Dhawan,,8.0,2.0,0.0,1.0,11.0,0.0,,,,,,,,1.0
s-kaul,S Kaul,,,,,,,,24.0,0.0,0.0,25.0,0.0,0.0,,1.0
sandeep-sharma,Sandeep Sharma,,,,,,,,24.0,0.0,0.0,17.0,2.0,0.0,,1.0
shakib-al-hasan,Shakib Al Hasan,,29.0,3.0,0.0,5.0,28.0,0.0,18.0,0.0,0.0,18.0,2.0,0.0,,1.0
wp-saha,WP Saha,,9.0,1.0,0.0,3.0,6.0,0.0,,,,,,,,1.0
yk-pathan,YK Pathan,,19.0,1.0,1.0,6.0,21.0,1.0,,,,,,,,1.0
