player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
brianna-turner,Brianna Turner,,1.0,1.0,9.0,,,,0.5,4.0,2.0,,,,,23.733333333333334,,,4.0,9.0,,
brittney-griner,Brittney Griner,F,3.0,1.0,7.0,,,,0.714,7.0,5.0,2.0,0.333,3.0,1.0,23.9,1.0,6.0,11.0,8.0,1.0,
brittney-sykes,Brittney Sykes,W,2.0,,2.0,0.25,4.0,1.0,0.526,19.0,10.0,3.0,0.5,6.0,3.0,32.06666666666667,3.0,-20.0,24.0,5.0,1.0,
cyesha-goree,Cyesha Goree,,,,,,2.0,,,3.0,,1.0,1.0,4.0,4.0,21.583333333333332,1.0,-10.0,4.0,1.0,1.0,1.0
destanni-henderson,Destanni Henderson,,1.0,,3.0,0.333,3.0,1.0,0.2,5.0,1.0,1.0,,,,16.116666666666667,,13.0,3.0,3.0,,
diana-taurasi,Diana Taurasi,,4.0,,3.0,0.5,6.0,3.0,0.5,8.0,4.0,2.0,0.8,5.0,4.0,23.216666666666665,1.0,5.0,15.0,4.0,,3.0
kadi-sissoko,Kadi Sissoko,,1.0,,1.0,0.5,2.0,1.0,0.5,2.0,1.0,3.0,0.5,2.0,1.0,15.133333333333333,,17.0,4.0,1.0,,2.0
li-meng,Li Meng,,1.0,,2.0,0.5,4.0,2.0,0.286,7.0,2.0,1.0,,,,19.433333333333334,,-4.0,6.0,2.0,,1.0
linnae-harper,Linnae Harper,,,,1.0,,1.0,,,1.0,,,,,,3.1166666666666667,,-3.0,,1.0,,
megan-gustafson,Megan Gustafson,,2.0,1.0,1.0,,2.0,,0.571,7.0,4.0,1.0,,,,16.1,1.0,13.0,8.0,2.0,,
michaela-onyenwere,Michaela Onyenwere,,,,1.0,0.6,5.0,3.0,0.571,7.0,4.0,1.0,,,,15.233333333333333,1.0,11.0,11.0,2.0,,1.0
moriah-jefferson,Moriah Jefferson,,4.0,,3.0,0.333,3.0,1.0,0.667,9.0,6.0,1.0,1.0,2.0,2.0,27.583333333333332,,14.0,15.0,3.0,1.0,3.0
myisha-hines-allen,Myisha Hines-Allen,,7.0,,1.0,0.375,8.0,3.0,0.444,9.0,4.0,3.0,,,,21.3,2.0,1.0,11.0,3.0,2.0,4.0
natasha-cloud,Natasha Cloud,W,4.0,,4.0,,4.0,,0.273,11.0,3.0,2.0,1.0,1.0,1.0,32.03333333333333,,-17.0,7.0,4.0,1.0,2.0
queen-egbo,Queen Egbo,,,1.0,4.0,,,,0.125,8.0,1.0,1.0,1.0,4.0,4.0,11.483333333333333,2.0,-13.0,6.0,6.0,1.0,1.0
shatori-walker-kimbrough,Shatori Walker-Kimbrough,,2.0,1.0,1.0,0.5,4.0,2.0,0.571,7.0,4.0,3.0,,,,34.766666666666666,,-14.0,10.0,1.0,2.0,2.0
sophie-cunningham,Sophie Cunningham,,4.0,,1.0,0.667,6.0,4.0,0.667,6.0,4.0,2.0,0.667,3.0,2.0,24.15,,8.0,14.0,1.0,2.0,2.0
sug-sutton,Sug Sutton,G,4.0,,,,2.0,,0.5,6.0,3.0,,,,,14.833333333333334,,8.0,6.0,,1.0,3.0
tianna-hawkins,Tianna Hawkins,,3.0,,2.0,,1.0,,0.333,6.0,2.0,4.0,,,,24.216666666666665,1.0,-15.0,4.0,3.0,,
