player_id,player_name,positions,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,pulls,stalls,throwAttempts,throwaways,yardsReceived,yardsThrown
aj-merriman,AJ Merriman,P,2.0,,3.0,3.0,,,,1.0,14.0,,3.0,,14.0,59.0
alex-davis,Alex Davis,P,1.0,2.0,13.0,11.0,2.0,2.0,1.0,,,,11.0,,225.0,93.0
alexander-wilcox,Alexander Wilcox,P,,1.0,12.0,14.0,1.0,,1.0,1.0,,,15.0,1.0,21.0,61.0
alexandre-fall,Alexandre Fall,P,,1.0,2.0,1.0,,1.0,,,,,1.0,,20.0,4.0
anders-juengst,Anders Juengst,P,,,13.0,13.0,2.0,1.0,1.0,,,,14.0,,101.0,92.0
andrew-mckelvey,Andrew McKelvey,P,,1.0,,,,,,,,,,,,
andrew-roy,Andrew Roy,P/MPO,,,29.0,35.0,,,1.0,,,1.0,37.0,2.0,-1.0,227.0
ben-snell,Ben Snell,P,1.0,,13.0,18.0,,,,1.0,,,20.0,2.0,-32.0,140.0
charlie-mccutcheon,Charlie McCutcheon,P,,1.0,6.0,4.0,,1.0,,,,1.0,4.0,,28.0,19.0
christian-boxley,Christian Boxley,P,2.0,2.0,33.0,30.0,,3.0,6.0,,,,30.0,,301.0,49.0
cole-jurek,Cole Jurek,P,1.0,,25.0,23.0,1.0,2.0,1.0,,,,23.0,,214.0,98.0
connor-russell,Connor Russell,P,2.0,1.0,10.0,11.0,,,1.0,1.0,4.0,,13.0,2.0,-10.0,164.0
david-bloodgood,David Bloodgood,P,1.0,1.0,11.0,16.0,,1.0,1.0,,3.0,,16.0,,19.0,80.0
david-cranston,David Cranston,P,3.0,,10.0,10.0,,,1.0,,,,10.0,,30.0,56.0
dylan-hawkins,Dylan Hawkins,P,,,3.0,5.0,,,1.0,,,,5.0,,-9.0,-20.0
elijah-long,Elijah Long,P,4.0,,25.0,27.0,,,1.0,3.0,,,30.0,3.0,126.0,354.0
ethan-bloodworth,Ethan Bloodworth,P,,,15.0,13.0,,,,,,,15.0,1.0,99.0,-28.0
jacob-fairfax,Jacob Fairfax,P,1.0,,16.0,12.0,,3.0,1.0,,1.0,,13.0,1.0,204.0,28.0
jasper-tom,Jasper Tom,P,1.0,2.0,6.0,5.0,,1.0,,,1.0,,7.0,2.0,21.0,15.0
jeff-wodatch,Jeff Wodatch,P,1.0,,7.0,7.0,,,,,,,7.0,,43.0,52.0
jeremy-knopf,Jeremy Knopf,P,1.0,,18.0,19.0,,1.0,1.0,,,,19.0,,77.0,108.0
joe-merrill,Joe Merrill,P,,2.0,4.0,2.0,,2.0,1.0,,,,2.0,,65.0,15.0
joe-white,Joe White,P,,,17.0,13.0,,2.0,1.0,1.0,,,15.0,2.0,92.0,125.0
jonny-malks,Jonny Malks,P,3.0,1.0,37.0,37.0,,1.0,1.0,1.0,,,42.0,4.0,144.0,166.0
luke-rehfuss,Luke Rehfuss,P,,1.0,3.0,2.0,,1.0,,,,,2.0,,54.0,1.0
matt-tucker,Matt Tucker,P,,3.0,2.0,1.0,,,,,,,1.0,,,-2.0
matthew-wilson,Matthew Wilson,P,,,1.0,,,1.0,,,,,,,26.0,
moussa-dia,Moussa Dia,P,,1.0,1.0,,,1.0,,,,,,,54.0,
rhys-bergeron,Rhys Bergeron,P,,1.0,5.0,4.0,,1.0,,,,,4.0,,16.0,14.0
rowan-mcdonnell,Rowan McDonnell,P,,1.0,26.0,30.0,,,1.0,,4.0,,33.0,3.0,-14.0,183.0
sol-yanuck,Sol Yanuck,P,2.0,,13.0,22.0,,2.0,3.0,,,,24.0,,108.0,168.0
suraj-madiraju,Suraj Madiraju,P,1.0,,15.0,13.0,,2.0,1.0,,,,14.0,1.0,187.0,109.0
terrence-mitchell,Terrence Mitchell,P,,,9.0,9.0,,,1.0,,,,10.0,1.0,143.0,18.0
thomas-edmonds,Thomas Edmonds,P,3.0,,31.0,30.0,,3.0,,,,,31.0,1.0,148.0,139.0
tobias-brooks,Tobias Brooks,P,1.0,,7.0,5.0,,1.0,1.0,1.0,,,6.0,1.0,42.0,37.0
trevor-lynch,Trevor Lynch,P,2.0,1.0,16.0,15.0,,,1.0,1.0,,,16.0,,121.0,208.0
troy-holland,Troy Holland,P,,,8.0,9.0,,,2.0,,,,9.0,,60.0,31.0
tyler-monroe,Tyler Monroe,P,3.0,,30.0,28.0,,2.0,4.0,1.0,,,28.0,,165.0,140.0
william-coffin,William Coffin,P,1.0,,4.0,3.0,,1.0,,,12.0,,3.0,,42.0,25.0
