player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
ante-milanovic-litre,Ante MILANOVIC-LITRE,RB,,,,,,,,,2.0,1.0,,,
bo-levi-mitchell,Bo Levi Mitchell,QB,,,,,1.0,304.0,,,,,,11.0,
brendan-oleary-orange,Brendan O\'LEARY-ORANGE,WR,,,,,,,,0.0,55.0,5.0,,,
cgy-dst,CGY DST,DST,,,,,,,26.0,,,,,,
cgy-k,CGY K,K,1.0,42.0,,,,,,,,,,,
cgy-qb,CGY QB,QB,,,2.0,,0.0,284.0,,,,,0.0,33.0,
clark-barnes,Clark BARNES,WR,,,,,,,,0.0,112.0,4.0,,,
dedrick-mills,Dedrick MILLS,RB,,,,,,,,0.0,30.0,3.0,3.0,94.0,
dominique-rhymes,Dominique RHYMES,WR,,,,,,,,0.0,15.0,1.0,,,
greg-bell,Greg Bell,RB,,,,,,,,0.0,32.0,6.0,0.0,14.0,
ham-dst,HAM DST,DST,,,,2.0,,,38.0,,,,,,2.0
ham-k,HAM K,K,,72.0,,,,,,,,,,,
ham-qb,HAM QB,QB,,,,,1.0,304.0,,,,,,11.0,
jalen-philpot,Jalen PHILPOT,WR,,,,,,,,0.0,21.0,2.0,,,
jeshrun-antwi,Jeshrun ANTWI,RB,,,,,,,,,,,0.0,30.0,
kenny-lawler,Kenny Lawler,WR,,,,,,,,1.0,87.0,6.0,,,
kiondre-smith,Kiondre SMITH,WR,,,,,,,,0.0,33.0,4.0,0.0,-5.0,
marc-liegghio,Marc LIEGGHIO,K,,72.0,,,,,,,,,,,
reggie-begelton,Reggie BEGELTON,WR,,,,,,,,0.0,58.0,5.0,,,
rene-paredes-2,Rene PAREDES,K,1.0,42.0,,,,,,,,,,,
shemar-bridges,Shemar BRIDGES,WR,,,,,,,,0.0,26.0,3.0,,,
tevin-jones,Tevin JONES,WR,,,,,,,,0.0,48.0,4.0,,,
tim-white,Tim White,WR,,,,,,,,0.0,69.0,6.0,0.0,14.0,
vernon-adams-jr,Vernon ADAMS JR.,QB,,,2.0,,,284.0,,,,,,33.0,
