player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
alina-pätz,Alina Pätz,,0.0,1.0,1.0,6.0,10.0
carole-howald,Carole Howald,,0.0,1.0,1.0,6.0,10.0
fay-henderson,Fay Henderson,,1.0,1.0,0.0,10.0,6.0
jennifer-dodds,Jennifer Dodds,,1.0,1.0,0.0,10.0,6.0
rebecca-morrison,Rebecca Morrison,,1.0,1.0,0.0,10.0,6.0
selina-witschonke,Selina Witschonke,,0.0,1.0,1.0,6.0,10.0
silvana-tirinzoni,Silvana Tirinzoni,,0.0,1.0,1.0,6.0,10.0
sophie-jackson,Sophie Jackson,,1.0,1.0,0.0,10.0,6.0
sophie-sinclair,Sophie Sinclair,,1.0,1.0,0.0,10.0,6.0
stefanie-berset,Stefanie Berset,,0.0,1.0,1.0,6.0,10.0
