player_id,player_name,positions,field_goal_yards,interceptions_lost,interceptions_made,missed,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
bc-dst,BC DST,DST,,,0.0,,,,40.0,,,,,,0.0
bc-qb,BC QB,QB,,0.0,,,0.0,0.0,,,,,,,
bo-levi-mitchell,Bo Levi Mitchell,QB,,0.0,,,2.0,206.0,,,,,,,
bruce-anderson,Bruce Anderson,RB,,,,,,,,0.0,35.0,6.0,0.0,37.0,
bryan-burnham,Bryan Burnham,WR,,,,,,,,1.0,165.0,8.0,,,
cgy-dst,CGY DST,DST,,,2.0,,,,41.0,,,,,,2.0
cgy-qb,CGY QB,QB,,0.0,,,0.0,0.0,,,,,,,
colton-hunchak,Colton Hunchak,WR,,,,,,,,0.0,0.0,0.0,,,
dominique-rhymes,Dominique RHYMES,WR,,,,,,,,1.0,101.0,7.0,,,
jevon-cottoy,Jevon COTTOY,WR,,,,,,,,0.0,69.0,5.0,,,
kamar-jorden,Kamar Jorden,WR,,,,,,,,0.0,27.0,4.0,,,
keon-hatcher,Keon HATCHER,WR,,,,,,,,0.0,61.0,6.0,,,
lucky-whitehead,Lucky Whitehead,WR,,,,,,,,0.0,57.0,7.0,,,
nathan-rourke,Nathan ROURKE,QB,,2.0,,,2.0,488.0,,,,,2.0,8.0,
reggie-begelton,Reggie BEGELTON,WR,,,,,,,,0.0,27.0,4.0,0.0,11.0,
rene-paredes,René Paredes,K,164.0,,,1.0,,,,,,,,,
richie-sindani,Richie Sindani,WR,,,,,,,,0.0,6.0,1.0,,,
sean-whyte,Sean WHYTE,K,105.0,,,0.0,,,,,,,,,
shawn-bane-jr,Shawn Bane Jr.,WR,,,,,,,,1.0,64.0,5.0,,,
tyson-middlemost,Tyson MIDDLEMOST,WR,,,,,,,,0.0,0.0,0.0,,,
