player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
carter-bell,Carter Bell,WR,,,,,,,,0.0,10.0,1.0,,,
chandler-rogers,Chandler Rogers,QB,,,1.0,,0.0,152.0,,,,,0.0,12.0,
chris-rowland,Chris Rowland,WR,,,,,,,,0.0,54.0,8.0,0.0,8.0,
elijhah-badger,Elijhah Badger,WR,,,,,,,,1.0,59.0,4.0,,,
ian-wheeler,Ian Wheeler,RB,,,,,,,,0.0,18.0,1.0,0.0,2.0,
jack-plummer,Jack Plummer,QB,,,1.0,,2.0,182.0,,,,,0.0,4.0,
jaden-shirden,Jaden Shirden,RB,,,,,,,,0.0,4.0,1.0,0.0,7.0,
jashaun-corbin,Jashaun Corbin,RB,,,,,,,,0.0,8.0,2.0,0.0,51.0,
kj-hamler,KJ Hamler,WR,,,,,,,,1.0,59.0,2.0,0.0,-5.0,
kaden-prather,Kaden Prather,WR,,,,,,,,0.0,38.0,4.0,,,
konner-fox,Konner Fox,TE,,,,,,,,0.0,0.0,0.0,,,
louisville-kings-dst,LOUISVILLE KINGS DST,K/DST,,115.0,,1.0,,,19.0,,,,,,2.0
louisville-kings-qb,LOUISVILLE KINGS QB,QB,,,1.0,,0.0,201.0,,,,,0.0,14.0,
lucky-jackson,Lucky Jackson,WR,,,,,,,,0.0,15.0,2.0,,,
matt-corral,Matt Corral,QB,,,2.0,,2.0,226.0,,,,,0.0,8.0,
michael-lantz,Michael Lantz,K,1.0,83.0,,,,,,,,,,,
orlando-storm-dst,ORLANDO STORM DST,DST,,,,1.0,,,9.0,,,,,,2.0
orlando-storm-k,ORLANDO STORM K,K,1.0,83.0,,,,,,,,,,,
orlando-storm-qb,ORLANDO STORM QB,QB,,,1.0,,2.0,201.0,,,,,0.0,10.0,
shawn-bowman,Shawn Bowman,TE,,,,,,,,0.0,5.0,1.0,,,
steven-stilianos,Steven Stilianos,TE,,,,,,,,0.0,8.0,2.0,,,
tanner-brown,Tanner Brown,K,,115.0,,,,,,,,,,,
tarik-black,Tarik Black,WR,,,,,,,,0.0,27.0,2.0,,,
tre-stewart,Tre Stewart,RB,,,,,,,,0.0,8.0,1.0,0.0,25.0,
tre-mckitty,Tre\' McKitty,TE,,,,,,,,0.0,39.0,2.0,,,
zach-davidson,Zach Davidson,TE,,,,,,,,0.0,0.0,0.0,,,
