player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
a-saud,A Saud,,2.0,0.0,0.0,2.0,1.0,0.0,,,,,,,,1.0
am-rossington,AM Rossington,,48.0,4.0,0.0,2.0,65.0,5.0,,,,,,,,1.0
ar-ramjani,AR Ramjani,,22.0,1.0,1.0,7.0,33.0,2.0,24.0,0.0,0.0,21.0,0.0,0.0,,1.0
abhisekh-tiwari,Abhisekh Tiwari,,,,,,,,,,,,,,1.0,1.0
arjun-kumal,Arjun Kumal,,53.0,2.0,1.0,1.0,43.0,1.0,,,,,,,,1.0
bipin-khatri,Bipin Khatri,,,,,,,,20.0,1.0,0.0,18.0,1.0,1.0,,1.0
d-khanal,D Khanal,,41.0,1.0,0.0,4.0,34.0,1.0,,,,,,,,1.0
d-lakshan,D Lakshan,,,,,,,,22.0,0.0,0.0,20.0,3.0,0.0,,1.0
dj-malan,DJ Malan,,9.0,0.0,0.0,1.0,5.0,0.0,,,,,,,,1.0
gautam-kc,Gautam KC,,,,,,,,12.0,0.0,0.0,28.0,0.0,0.0,,1.0
jj-roy,JJ Roy,,8.0,0.0,1.0,4.0,6.0,0.0,,,,,,,2.0,1.0
k-bhurtel,K Bhurtel,,10.0,0.0,0.0,3.0,4.0,0.0,24.0,0.0,0.0,22.0,0.0,1.0,1.0,1.0
k-thagunna,K Thagunna,,,,,,,,18.0,0.0,0.0,23.0,1.0,1.0,,1.0
ks-airee,KS Airee,,3.0,0.0,1.0,8.0,2.0,0.0,12.0,0.0,0.0,15.0,0.0,0.0,,1.0
kushal-malla,Kushal Malla,,23.0,0.0,0.0,6.0,23.0,0.0,,,,,,,1.0,1.0
r-dhakal,R Dhakal,,,,,,,,22.0,0.0,1.0,17.0,1.0,0.0,,1.0
r-dhawan,R Dhawan,,,,,,,,12.0,0.0,0.0,6.0,0.0,0.0,,1.0
rs-bopara,RS Bopara,,2.0,0.0,0.0,3.0,1.0,0.0,,,,,,,1.0,1.0
ranjit-kumar,Ranjit Kumar,,,,,,,,24.0,0.0,0.0,16.0,0.0,0.0,,1.0
rohit-chand,Rohit Chand,,,,,,,,24.0,0.0,0.0,30.0,1.0,0.0,,1.0
sa-zaib,SA Zaib,,18.0,0.0,0.0,5.0,17.0,1.0,24.0,0.0,0.0,22.0,1.0,0.0,,1.0
