player_id,player_name,positions,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
aaron-cervantes,Aaron Cervantes,GK,0.0,0.0,34.9366,26.213,0.0,6.0,-0.0491,0.0,0.9919,0.0,0.0952,0.0,545.0,0.753,166.0,0.9485,0.5714,0.0,15.0,0.0,21.0,0.0,0.0,0.0,6.0491,0.0,0.0,0.7473,0.0
aodhan-quinn,Aodhan Quinn,CM,2.0,-0.3143,24.7926,9.0964,4.0,,,0.6163,,6.0,,19.0,1600.0,0.7693,997.0,6.9596,0.6981,0.8086,,26.0,,8.0,2.3143,3.3837,,-0.1788,5.698,0.7623,1.2839
brian-iloski,Brian Iloski,W,1.0,-3.8162,18.3651,1.4725,0.0,,,-3.3877,,1.0,,38.0,1397.0,0.7657,461.0,6.4021,1.3887,0.0,,24.0,,10.0,4.8162,3.3877,,-1.0868,8.204,0.7518,1.7603
cameron-palmer,Cameron Palmer,CM,1.0,-0.0097,19.1631,1.2862,2.0,,,0.5633,,3.0,,7.0,798.0,0.782,289.0,-5.503,-1.9042,1.2539,,11.0,,4.0,1.0097,1.4367,,0.0454,2.4463,0.801,0.5504
chandler-hoffman,Chandler Hoffman,ST,0.0,-0.1975,17.9793,-0.523,3.0,,,0.9876,,3.0,,2.0,245.0,0.85,60.0,1.7891,2.9819,0.6342,,8.0,,3.0,0.1975,2.0124,,-0.0045,2.2099,0.8202,0.5578
daniel-crisostomo,Daniel Crisostomo,CM,0.0,-1.3269,20.2769,2.292,0.0,,,-0.1005,,0.0,,10.0,918.0,0.8741,413.0,10.8797,2.6343,0.0,,2.0,,0.0,1.3269,0.1005,,-0.1005,1.4275,0.8477,0.0982
daniel-finlayson,Daniel Finlayson,FB,0.0,-1.352,21.527,4.8086,0.0,,,-0.6722,,0.0,,7.0,948.0,0.8041,444.0,11.9513,2.6917,0.0,,6.0,,1.0,1.352,0.6722,,-0.5586,2.0242,0.7771,0.3432
darwin-jones,Darwin Jones,W,2.0,0.8106,18.7833,0.9792,1.0,,,-3.6035,,3.0,,5.0,937.0,0.6232,207.0,-7.8768,-3.8052,0.1866,,29.0,,12.0,1.1894,4.6035,,-1.625,5.793,0.6612,2.8956
diego-lópez,Diego López,W,0.0,0.0,19.2821,-9.7462,0.0,,,-0.8413,,0.0,,0.0,99.0,0.6667,9.0,0.1069,1.1875,0.0,,3.0,,1.0,0.0,0.8413,,-0.0297,0.8413,0.6548,0.4982
edson-alvarado,Edson Alvarado,W,1.0,0.3522,17.9641,-0.4442,0.0,,,-0.0633,,1.0,,7.0,399.0,0.8201,139.0,2.6945,1.9385,0.0,,1.0,,0.0,0.6478,0.0633,,-0.0633,0.7111,0.8008,0.0382
