player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
a-reddy,A Reddy,,,,,,,,24.0,0.0,0.0,18.0,0.0,0.0,1.0,1.0
db-sharma,DB Sharma,,35.0,5.0,1.0,7.0,45.0,1.0,19.0,1.0,0.0,25.0,0.0,0.0,,1.0
djs-dottin,DJS Dottin,,37.0,3.0,1.0,6.0,40.0,1.0,6.0,0.0,1.0,32.0,0.0,1.0,,1.0
gm-harris,GM Harris,,40.0,10.0,0.0,1.0,85.0,5.0,,,,,,,,1.0
h-deol,H Deol,,14.0,2.0,0.0,2.0,11.0,0.0,,,,,,,,1.0
k-goud,K Goud,,,,,,,,12.0,0.0,0.0,18.0,0.0,0.0,,1.0
kp-navgire,KP Navgire,,3.0,1.0,0.0,4.0,5.0,0.0,,,,,,,,1.0
lcn-smith,LCN Smith,,,,,,,,24.0,0.0,0.0,30.0,0.0,0.0,1.0,1.0
lk-bell,LK Bell,,,,,,,,24.0,0.0,0.0,16.0,1.0,1.0,,1.0
mm-lanning,MM Lanning,,21.0,1.0,0.0,1.0,14.0,0.0,,,,,,,1.0,1.0
n-de-klerk,N de Klerk,,,,,,,,24.0,0.0,1.0,28.0,2.0,2.0,,1.0
p-litchfield,P Litchfield,,11.0,3.0,0.0,3.0,20.0,1.0,,,,,,,,1.0
rm-ghosh,RM Ghosh,,2.0,1.0,1.0,3.0,4.0,0.0,,,,,,,,1.0
rp-yadav,RP Yadav,,,,,,,,,,,,,,1.0,1.0
s-asha,S Asha,,,,,,,,6.0,0.0,0.0,17.0,0.0,0.0,,1.0
s-ecclestone,S Ecclestone,,,,,,,,12.0,0.0,0.0,20.0,0.0,1.0,,1.0
s-mandhana,S Mandhana,,32.0,9.0,1.0,2.0,47.0,0.0,,,,,,,2.0,1.0
s-pandey,S Pandey,,,,,,,,18.0,0.0,0.0,28.0,1.0,1.0,,1.0
s-sehrawat,S Sehrawat,,1.0,0.0,0.0,5.0,0.0,0.0,,,,,,,,1.0
shreyanka-patil,Shreyanka Patil,,,,,,,,24.0,0.0,1.0,50.0,2.0,2.0,,1.0
