player_id,player_name,positions,assisted_tackles,completion_pct,def_interceptions,defensive_bk,defensive_pd,defensive_tds,fg_attempts,field_goal_long,field_goal_pct,field_goals_made,forced_fumbles,fumble_recoveries,interceptions,kick_returns,kicking_deuce,kicking_pat,kicking_pat_att,kr_avg,kr_long,kr_tds,kr_yards,pass_attempts,pass_completions,pass_incompletions,pass_long,pass_yards_per_attempt,passing_rate,passing_sacks,passing_td_pass,passing_td_pass_pct,passing_yards,passing_yds_lost,rec_avg,rec_long,receiving_fum,receiving_tds,receiving_yards,receptions,rush_avg,rush_long,rushing_attempts,rushing_fum,rushing_tds,rushing_yards,sacks,safeties,tackles
ashton-henry,Ashton Henry,K,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chase-baker,Chase Baker,OL,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
dnerius-antoine,D'Nerius Antoine,WR,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,2.0,,,,10.0,11.0,0.0,21.0,,,,,,,,,,,,,,,,,,1.0,4.0,4.0,0.0,0.0,5.0,0.0,0.0,2.0
dajon-richard,Dajon Richard,ATH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,0.0,0.0,7.0,1.0,1.0,6.0,7.0,0.0,0.0,8.0,,,
darin-hungerford,Darin Hungerford,LB,3.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,6.0
darrell-wallace,Darrell Wallace,DL,5.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0
dion-kuinlan,Dion Kuinlan,DB,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.0
ed-smith-jr,Ed Smith Jr.,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,10.0,0.0,1.0,14.0,2.0,,,,,,,,,
evan-lewandowski,Evan Lewandowski,QB,,786.0,,,,,,,,,,,1.0,,,,,,,,,14.0,11.0,3.0,24.0,10.0,110.0,0.0,3.0,214.0,113.0,0.0,,,,,,,5.0,4.0,3.0,0.0,1.0,16.0,,,
gabriel-reed,Gabriel Reed,K,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,6.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
greg-thomas-jr,Greg Thomas Jr,DB,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,1.0,,,,16.0,15.0,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
jamarsha-huglon,Jamarsha Huglon,WR,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,1.0,,,,26.0,26.0,0.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
james-pitre,James Pitre,WR,1.0,,1.0,0.0,0.0,0.0,,,,,0.0,1.0,,1.0,,,,26.0,26.0,0.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0
john-williams,John Williams,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,17.0,0.0,2.0,21.0,2.0,,,,,,,,,
jordan-barton,Jordan Barton,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,35.0,0.0,1.0,43.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,,,
jordan-semanat,Jordan Semanat,DB,2.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0
kavon-samuels,Kavon Samuels,RB,,,,,,,,,,,,,,2.0,,,,25.0,42.0,0.0,51.0,,,,,,,,,,,,8.0,8.0,0.0,0.0,8.0,1.0,6.0,21.0,9.0,0.0,1.0,53.0,,,
keontae-chavies,Keontae Chavies,DL,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0
kerry-starks,Kerry Starks,LB,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
kyle-jarvis,Kyle Jarvis,DL,2.0,,0.0,0.0,1.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
laroderick-scott,La'Roderick Scott,DB,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,1.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0
larry-moton,Larry Moton,QB,,476.0,,,,,,,,,,,1.0,,,,,,,,,21.0,10.0,11.0,35.0,13.0,87.0,2.0,3.0,143.0,130.0,15.0,,,,,,,5.0,12.0,9.0,0.0,2.0,43.0,,,
levonta-hall,Levonta Hall,DB,4.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,2.0,,,,1.0,9.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
malik-allen,Malik Allen,LB,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
neriyan-brown,Neriyan Brown,DB,2.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0
noah-hambrick,Noah Hambrick,DB,1.0,,0.0,0.0,2.0,0.0,,,,,0.0,0.0,,1.0,,,,20.0,20.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0
phillip-harding,Phillip Harding,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,24.0,0.0,0.0,54.0,4.0,,,,,,,,,
raphael-turner,Raphael Turner,OL,2.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0
rashad-ridley,Rashad Ridley,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,29.0,0.0,1.0,48.0,3.0,,,,,,,,,
shane-meerbott,Shane Meerbott,DB,2.0,,0.0,0.0,0.0,0.0,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
stephen-matina,Stephen Matina,DL,1.0,,0.0,0.0,1.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
tracy-brooks,Tracy Brooks,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,16.0,0.0,0.0,16.0,2.0,3.0,9.0,11.0,0.0,2.0,30.0,,,
travis-taylor,Travis Taylor,DL,3.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0
trayoun-maxie,Trayoun Maxie,DB,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0
trayvon-culbert,Trayv'on Culbert,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,9.0,0.0,1.0,32.0,4.0,,,,,,,,,
