player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
benjamin-kapp,Benjamin Kapp,,0.0,1.0,1.0,7.0,8.0
felix-messenzehl,Felix Messenzehl,,0.0,1.0,1.0,7.0,8.0
johannes-scheuerl,Johannes Scheuerl,,0.0,1.0,1.0,7.0,8.0
lukas-klima,Lukas Klima,,1.0,1.0,0.0,8.0,7.0
lukas-klipa,Lukas Klipa,,1.0,1.0,0.0,8.0,7.0
marc-muskatewitz,Marc Muskatewitz,,0.0,1.0,1.0,7.0,8.0
marek-cernovsky,Marek Cernovsky,,1.0,1.0,0.0,8.0,7.0
mario-trevisiol,Mario Trevisiol,,0.0,1.0,1.0,7.0,8.0
martin-jurik,Martin Jurik,,1.0,1.0,0.0,8.0,7.0
vit-chabicovsky,Vit Chabicovsky,,1.0,1.0,0.0,8.0,7.0
