player_id,player_name,positions,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
abraham-villalobos,Abraham Villalobos,ST,0.0,0.0,10.3402,-2.0207,0.0,,,0.0,,0.0,,0.0,52.0,0.7778,9.0,-0.4827,-5.3635,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.8314,0.0
adrian-ortellao,Adrian Ortellao,CB,0.0,0.0,28.3814,12.2299,0.0,,,0.0,,0.0,,0.0,542.0,0.8195,277.0,4.9476,1.7861,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.8016,0.0
alex-moreno,Alex Moreno,CM,0.0,-0.1953,18.1603,2.0954,0.0,,,-0.0218,,0.0,,1.0,339.0,0.8603,136.0,-0.7043,-0.5178,0.0,,1.0,,1.0,0.1953,0.0218,,0.5025,0.2172,0.8655,0.0004
andre-saucedo-avila,Andre Saucedo-Avila,ST,0.0,0.0,7.8106,-7.705,0.0,,,0.0,,0.0,,0.0,7.0,0.5,2.0,-0.6043,-30.2136,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.8021,0.0
blake-bodily,Blake Bodily,FB,1.0,-0.3707,20.4602,-2.3861,4.0,,,-0.3224,,5.0,,12.0,1037.0,0.7532,389.0,-10.0646,-2.5873,3.0002,,26.0,,10.0,1.3707,4.3224,,0.2849,5.6931,0.7791,3.0094
carlos-vivas,Carlos Vivas,CB,0.0,-0.7121,25.4076,11.9376,1.0,,,-0.1341,,1.0,,5.0,1796.0,0.8011,940.0,1.3305,0.1415,0.5018,,12.0,,2.0,0.7121,1.1341,,-0.5256,1.8463,0.7996,0.9091
charles-matsumoto,Charles Matsumoto,CM,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,18.0,0.0,1.0,-0.7824,-78.2447,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.7824,0.0
christian-mendoza,Christian Mendoza,CM,0.0,0.0,20.2051,0.3788,0.0,,,-0.0523,,0.0,,0.0,96.0,0.8387,31.0,-1.3849,-4.4675,0.0,,1.0,,0.0,0.0,0.0523,,-0.0523,0.0523,0.8834,0.0427
cole-aman,Cole Aman,FB,0.0,0.0,14.5675,2.859,0.0,,,0.0,,0.0,,0.0,40.0,0.75,12.0,-0.4373,-3.6442,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.7864,0.0
david-ayala,David Ayala,DM,1.0,0.8227,24.7867,4.3041,0.0,,,-0.2384,,1.0,,1.0,145.0,0.8966,87.0,2.2333,2.5671,0.0,,4.0,,0.0,0.1773,0.2384,,-0.2384,0.4157,0.8709,0.3946
