player_id,player_name,positions,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
adrien-pérez,Adrien Pérez,FB,8.0,3.5331,17.8278,2.0648,3.0,,,-2.6902,,11.0,,25.0,1498.0,0.7506,453.0,2.6801,0.5916,0.5269,,55.0,,10.0,4.4669,5.6902,,-1.3476,10.1571,0.7446,3.0339
aiden-mcfadden,Aiden McFadden,FB,6.0,2.3321,18.9072,3.6616,4.0,,,1.0282,,10.0,,30.0,2254.0,0.7359,920.0,21.0262,2.2855,1.6744,,22.0,,8.0,3.6679,2.9718,,-0.2739,6.6396,0.713,1.8822
amadou-dia,Amadou Dia,FB,1.0,-1.8837,19.1177,5.177,2.0,,,0.9143,,3.0,,17.0,1562.0,0.6997,636.0,1.8264,0.2872,0.494,,12.0,,4.0,2.8837,1.0857,,0.5051,3.9694,0.6968,0.6221
arturo-ordoñez,Arturo Ordoñez,CB,0.0,-0.3647,24.4169,11.7674,2.0,,,-1.5026,,2.0,,4.0,3085.0,0.798,1431.0,9.1445,0.639,0.892,,31.0,,5.0,0.3647,3.5026,,-1.1336,3.8673,0.7917,1.9618
carlos-moguel,Carlos Moguel,CM,1.0,0.8259,21.3564,7.3954,0.0,,,-0.1596,,1.0,,2.0,221.0,0.6528,72.0,-0.3961,-0.5501,0.0,,1.0,,0.0,0.1741,0.1596,,-0.1596,0.3337,0.6583,0.1552
damian-las,Damian Las,GK,0.0,0.0,41.0792,33.6704,0.0,46.0,6.946,-0.1246,1.1779,0.0,0.1654,0.0,3446.0,0.6334,851.0,-5.3284,-0.6261,0.0,78.0,1.0,127.0,0.0,0.0,0.1246,39.054,-0.1246,0.1246,0.6396,0.1226
daniel-faundez,Daniel Faundez,GK,0.0,0.0,36.7954,29.3921,0.0,0.0,-0.9021,0.0,0.0,0.0,0.25,0.0,98.0,0.75,24.0,1.3797,5.7486,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.9021,0.0,0.0,0.6925,0.0
dylan-mares,Dylan Mares,CM,2.0,0.7925,18.3175,1.7502,1.0,,,-0.1617,,3.0,,12.0,388.0,0.7853,177.0,2.2461,1.269,0.2666,,8.0,,4.0,1.2075,1.1617,,0.7416,2.3692,0.7726,0.646
elijah-wynder,Elijah Wynder,CM,1.0,-1.399,18.5465,3.8321,6.0,,,2.4614,,7.0,,27.0,3271.0,0.8,1090.0,-1.8647,-0.1711,2.0389,,40.0,,17.0,2.399,3.5386,,0.872,5.9376,0.8017,1.9215
evan-davila,Evan Davila,CM,1.0,0.4184,17.1484,2.1204,0.0,,,-0.057,,1.0,,4.0,199.0,0.5806,62.0,-7.8094,-12.5957,0.0,,2.0,,0.0,0.5816,0.057,,-0.057,0.6386,0.7066,0.0277
hayden-stamps,Hayden Stamps,FB,0.0,0.0,11.4856,-10.005,0.0,,,0.0,,0.0,,0.0,5.0,1.0,2.0,0.0574,2.8695,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.9713,0.0
jake-morris,Jake Morris,FB,7.0,4.1467,20.7608,3.4153,5.0,,,2.1334,,12.0,,23.0,1951.0,0.6859,882.0,-17.4929,-1.9833,2.6282,,46.0,,14.0,2.8533,2.8666,,-0.0971,5.7199,0.7058,1.6743
