player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
alanna-smith,Alanna Smith,F,3.0,,4.0,,2.0,,0.25,4.0,1.0,6.0,0.5,2.0,1.0,24.8,1.0,-2.0,3.0,5.0,1.0,1.0
arike-ogunbowale,Arike Ogunbowale,W,3.0,,4.0,0.167,6.0,1.0,0.333,18.0,6.0,3.0,1.0,1.0,1.0,36.016666666666666,,-11.0,14.0,4.0,,
ashley-joens,Ashley Joens,,,,,,,,,,,,0.5,2.0,1.0,0.08333333333333333,,,1.0,,,
courtney-williams,Courtney Williams,G,8.0,,6.0,,1.0,,0.333,6.0,2.0,2.0,,,,29.05,2.0,6.0,4.0,8.0,,2.0
crystal-dangerfield,Crystal Dangerfield,,1.0,,,,,,0.167,6.0,1.0,4.0,,,,23.2,1.0,-4.0,2.0,1.0,1.0,2.0
dana-evans,Dana Evans,G,5.0,,1.0,1.0,1.0,1.0,0.667,3.0,2.0,1.0,1.0,9.0,9.0,20.95,,4.0,14.0,1.0,,1.0
elizabeth-williams,Elizabeth Williams,,1.0,1.0,1.0,,,,0.5,8.0,4.0,4.0,0.5,2.0,1.0,30.933333333333334,2.0,,9.0,3.0,5.0,3.0
kahleah-copper,Kahleah Copper,W,1.0,,,0.429,7.0,3.0,0.471,17.0,8.0,1.0,0.667,6.0,4.0,32.31666666666667,,3.0,23.0,,1.0,3.0
kalani-brown,Kalani Brown,,,,2.0,,,,0.833,6.0,5.0,1.0,0.5,6.0,3.0,16.483333333333334,1.0,-14.0,13.0,3.0,,
maddy-siegrist,Maddy Siegrist,W,1.0,1.0,,,1.0,,0.333,6.0,2.0,,1.0,2.0,2.0,10.133333333333333,5.0,6.0,6.0,5.0,2.0,1.0
marina-mabrey,Marina Mabrey,W,1.0,,3.0,0.429,7.0,3.0,0.571,14.0,8.0,3.0,0.929,14.0,13.0,30.783333333333335,2.0,7.0,32.0,5.0,,4.0
morgan-bertsch,Morgan Bertsch,,,,3.0,1.0,3.0,3.0,1.0,3.0,3.0,5.0,1.0,2.0,2.0,14.9,2.0,6.0,11.0,5.0,,3.0
natasha-howard,Natasha Howard,,4.0,1.0,3.0,0.333,3.0,1.0,0.667,9.0,6.0,3.0,0.846,13.0,11.0,34.85,2.0,-8.0,24.0,5.0,2.0,6.0
odyssey-sims,Odyssey Sims,,,,,,,,,,,6.0,,,,9.216666666666667,,-10.0,,,,1.0
robyn-parks,Robyn Parks,,,,,0.4,5.0,2.0,0.333,6.0,2.0,2.0,,,,8.883333333333333,1.0,7.0,6.0,1.0,,
ruthy-hebard,Ruthy Hebard,,,,1.0,,,,0.333,3.0,1.0,4.0,,,,7.383333333333334,2.0,9.0,2.0,3.0,,1.0
satou-sabally,Satou Sabally,W,8.0,2.0,3.0,0.4,5.0,2.0,0.471,17.0,8.0,3.0,1.0,7.0,7.0,39.416666666666664,2.0,-8.0,25.0,5.0,2.0,2.0
teaira-mccowan,Teaira McCowan,,2.0,,7.0,,1.0,,0.5,8.0,4.0,3.0,0.75,4.0,3.0,19.483333333333334,2.0,2.0,11.0,9.0,,5.0
veronica-burton,Veronica Burton,G,1.0,,2.0,,,,,,,3.0,,,,11.116666666666667,,7.0,,2.0,1.0,
