player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
aerial-powers,Aerial Powers,,2.0,,,0.5,2.0,1.0,0.5,2.0,1.0,1.0,,,,7.133333333333334,,,3.0,,,2.0
ashley-joens,Ashley Joens,,,,,0.5,2.0,1.0,0.25,4.0,1.0,,,,,11.683333333333334,,-9.0,3.0,,,1.0
brianna-turner,Brianna Turner,,,,7.0,,,,,3.0,,4.0,,,,14.566666666666666,2.0,-9.0,,9.0,,1.0
bridget-carleton,Bridget Carleton,,1.0,,2.0,1.0,2.0,2.0,0.5,4.0,2.0,3.0,,,,19.166666666666668,2.0,9.0,6.0,4.0,2.0,
brittney-griner,Brittney Griner,F,3.0,,8.0,,,,0.364,11.0,4.0,2.0,0.818,11.0,9.0,31.85,2.0,2.0,17.0,10.0,,1.0
diamond-miller,Diamond Miller,,3.0,,4.0,,2.0,,0.25,8.0,2.0,,0.75,4.0,3.0,32.5,,14.0,7.0,4.0,2.0,1.0
dorka-juhasz,Dorka JuhÃ¡sz,,8.0,2.0,11.0,0.5,2.0,1.0,0.5,8.0,4.0,2.0,0.2,5.0,1.0,34.06666666666667,,4.0,10.0,11.0,1.0,1.0
kadi-sissoko,Kadi Sissoko,,,,4.0,1.0,2.0,2.0,0.5,4.0,2.0,2.0,,2.0,,18.9,2.0,-3.0,6.0,6.0,,
kayla-mcbride,Kayla McBride,,4.0,,1.0,0.25,8.0,2.0,0.45,20.0,9.0,4.0,1.0,3.0,3.0,32.2,1.0,15.0,23.0,2.0,,4.0
madi-williams,Madi Williams,,,,2.0,,1.0,,,3.0,,,,,,9.3,,1.0,,2.0,2.0,
megan-gustafson,Megan Gustafson,,,,2.0,,1.0,,,2.0,,3.0,0.5,2.0,1.0,15.633333333333333,3.0,-16.0,1.0,5.0,,4.0
michaela-onyenwere,Michaela Onyenwere,,1.0,1.0,2.0,0.5,2.0,1.0,0.333,9.0,3.0,4.0,1.0,2.0,2.0,31.45,,-17.0,9.0,2.0,,3.0
moriah-jefferson,Moriah Jefferson,,4.0,,2.0,0.75,4.0,3.0,0.591,22.0,13.0,3.0,0.75,4.0,3.0,31.8,,1.0,32.0,2.0,1.0,1.0
napheesa-collier,Napheesa Collier,F,5.0,3.0,10.0,,,,0.5,16.0,8.0,4.0,0.857,7.0,6.0,35.85,6.0,18.0,22.0,16.0,1.0,3.0
nikolina-milic,Nikolina Milic,,1.0,,1.0,,,,0.4,5.0,2.0,3.0,0.5,2.0,1.0,9.116666666666667,,2.0,5.0,1.0,,1.0
rachel-banham,Rachel Banham,G,,,,0.667,3.0,2.0,0.667,3.0,2.0,1.0,1.0,1.0,1.0,4.916666666666667,,-6.0,7.0,,,
sug-sutton,Sug Sutton,G,5.0,,1.0,,2.0,,0.2,10.0,2.0,3.0,1.0,1.0,1.0,34.81666666666667,,-15.0,5.0,1.0,2.0,1.0
tiffany-mitchell,Tiffany Mitchell,,4.0,,2.0,0.5,2.0,1.0,0.167,6.0,1.0,5.0,,,,25.05,1.0,9.0,3.0,3.0,,
