player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
bendik-ramsfjell,Bendik Ramsfjell,,0.0,1.0,1.0,6.0,8.0
gaute-nepstad,Gaute Nepstad,,0.0,1.0,1.0,6.0,8.0
jingtao-xu,Jingtao Xu,,1.0,1.0,0.0,8.0,6.0
magnus-ramsfjell,Magnus Ramsfjell,,0.0,1.0,1.0,6.0,8.0
martin-sesaker,Martin Sesaker,,0.0,1.0,1.0,6.0,8.0
wilhelm-naess,Wilhelm Naess,,0.0,1.0,1.0,6.0,8.0
xiaoming-xu,Xiaoming Xu,,1.0,1.0,0.0,8.0,6.0
xueqing-fei,Xueqing Fei,,1.0,1.0,0.0,8.0,6.0
zhenhao-wang,Zhenhao Wang,,1.0,1.0,0.0,8.0,6.0
zhichao-li,Zhichao Li,,1.0,1.0,0.0,8.0,6.0
