player_id,player_name,positions,assisted_tackles,completion_pct,def_interceptions,defensive_bk,defensive_pd,defensive_tds,fg_attempts,field_goal_long,field_goal_pct,field_goals_made,forced_fumbles,fumble_recoveries,interceptions,kick_returns,kicking_deuce,kicking_pat,kicking_pat_att,kr_avg,kr_long,kr_tds,kr_yards,pass_attempts,pass_completions,pass_incompletions,pass_long,pass_yards_per_attempt,passing_rate,passing_sacks,passing_td_pass,passing_td_pass_pct,passing_yards,passing_yds_lost,rec_avg,rec_long,receiving_fum,receiving_tds,receiving_yards,receptions,rush_avg,rush_long,rushing_attempts,rushing_fum,rushing_tds,rushing_yards,sacks,safeties,tackles
addison-mccauley,Addison McCauley,K,,,,,,,1.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brandon-sheperd,Brandon Sheperd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,36.0,0.0,5.0,141.0,9.0,,,,,,,,,
carlton-watkins,Carlton Watkins,DB,1.0,,1.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0
christian-stokley,Christian Stokley,WR,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,9.0,11.0,0.0,0.0,18.0,2.0,,,,,,,0.0,0.0,1.0
daniel-byse,DANIEL BYSE,RB,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
demry-croft,Demry Croft,QB,,364.0,,,,,,,,,,,1.0,,,,,,,,,11.0,4.0,7.0,23.0,11.0,41.0,1.0,1.0,91.0,44.0,8.0,,,,,,,6.0,6.0,2.0,0.0,1.0,11.0,,,
desmond-raiford,Desmond Raiford,DL,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0
devery-smith,Devery Smith,WR,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0
devin-groenhagen,Devin Groenhagen,DL,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,1.0,0.0,0.0,2.0,0.5,0.0,2.0
dren-johnson,Dren Johnson,DB,3.0,,0.0,0.0,0.0,0.0,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0
dylan-karnes,Dylan Karnes,K,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
frankie-solomon-jr,Frankie Solomon Jr,WR,2.0,,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0
fred-bruno,Fred Bruno,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,30.0,0.0,0.0,58.0,3.0,-5.0,0.0,1.0,0.0,0.0,-5.0,,,
fred-hardgrove,Fred Hardgrove,DB,2.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,4.0,0.0,0.0,14.0,0.5,0.0,2.0
horatio-smith,Horatio Smith,WR,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0
isaiah-blackmon,Isaiah Blackmon,DL,0.0,,0.0,2.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,2.0
jadon-johnson,Jadon Johnson,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,14.0,0.0,0.0,14.0,1.0,,,,,,,,,
