player_id,player_name,positions,assisted_tackles,completion_pct,def_interceptions,defensive_bk,defensive_pd,defensive_tds,defensive_tfl,fg_attempts,field_goal_long,field_goal_pct,field_goals_made,forced_fumbles,fumble_recoveries,interceptions,kick_returns,kicking_deuce,kicking_pat,kicking_pat_att,kicking_pat_pct,kr_avg,kr_tds,kr_yards,pass_attempts,pass_completions,pass_long,pass_yards_per_attempt,passing_2pt,passing_rate,passing_sacks,passing_td_pass,passing_yards,passing_yds_lost,rec_avg,rec_long,receiving_2pt,receiving_fum,receiving_tds,receiving_yards,receptions,returning_intr_td,rush_avg,rush_long,rushing_2pt,rushing_attempts,rushing_fum,rushing_tds,rushing_yards,sacks,tackles
donte-reed,Donte Reed,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
evan-byrd,Evan Byrd,K,,,,,,,,2.0,37.0,500.0,1.0,,,,,0.0,2.0,4.0,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
freddie-booth-lloyd,Freddie Booth-Lloyd,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,0.0,4.0,0.0,1.0,12.0,2.0,3.0
ijaaz-rashid,Ijaaz Rashid,JLB/WR,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
isaiah-pedack,Isaiah Pedack,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0
jadarius-byrd,Jadarius Byrd,,0.0,,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0
james-hines,James  Hines,TE,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
javier-edwards,Javier Edwards,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0
jaylin-vaughan,Jaylin Vaughan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,4.0,0.0,5.0,0.0,0.0,43.0,,
kris-lewis,Kris Lewis,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,21.0,0.0,0.0,2.0,30.0,2.0,,,,,,,,,,
machiah-lee,Machiah Lee,DB,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,1.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,5.0
maurice-ashley,Maurice Ashley,WR,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,7.0,20.0,0.0,2.0,0.0,28.0,4.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0
maurice-wilmer-ii,Maurice Wilmer Ii,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,0.0,1.0,0.0,0.0,10.0,3.5,4.0
michael-badejo,Michael Badejo,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0
mike-fields,Mike Fields,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
nick-brassell,Nick Brassell,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0
quintavius-workman,Quintavius Workman,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,13.0,0.0,0.0,0.0,16.0,4.0,,,,,,,,,,
robert-mccoy-jr,Robert Mccoy Jr,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,0.0,0.0,0.0,5.0,1.0,,,,,,,,,,
rodney-green-jr,Rodney Green Jr.,WR,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,5.0
terrell-brown,Terrell Brown,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,11.0,0.0,0.0,0.0,19.0,2.0,,7.0,7.0,0.0,1.0,0.0,0.0,7.0,,
tyler-stevens,Tyler Stevens,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,1.0,0.0,0.0,3.0,,
tywon-buckley,Tywon Buckley,WR,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,1.0,,,,,6.0,0.0,6.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,2.0
undra-hendrix,Undra Hendrix,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,5.0,0.0,0.0,-1.0,,
vincent-espinoza,Vincent Espinoza,QB,,333.0,,,,,,,,,,,,0.0,,,,,,,,,9.0,3.0,5.0,2.0,0.0,42.0,0.0,0.0,5.0,0.0,,,,,,,,,3.0,3.0,0.0,1.0,0.0,0.0,3.0,,
