player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
abrar-ahmed,Abrar Ahmed,,1.0,0.0,1.0,11.0,1.0,0.0,60.0,0.0,0.0,67.0,1.0,2.0,2.0,1.0
agha-salman,Agha Salman,,65.0,1.0,0.0,5.0,45.0,1.0,60.0,0.0,0.0,45.0,1.0,3.0,,1.0
babar-azam,Babar Azam,,34.0,4.0,0.0,2.0,29.0,1.0,,,,,,,,1.0
dj-mitchell,DJ Mitchell,,58.0,6.0,0.0,4.0,57.0,0.0,,,,,,,,1.0
dp-conway,DP Conway,,74.0,5.0,0.0,2.0,48.0,0.0,,,,,,,,1.0
faheem-ashraf,Faheem Ashraf,,21.0,2.0,0.0,8.0,22.0,0.0,14.0,0.0,0.0,16.0,0.0,1.0,,1.0
fakhar-zaman,Fakhar Zaman,,15.0,2.0,0.0,1.0,10.0,0.0,,,,,,,,1.0
gd-phillips,GD Phillips,,17.0,2.0,1.0,6.0,20.0,0.0,36.0,0.0,0.0,41.0,0.0,2.0,1.0,1.0
ja-duffy,JA Duffy,,,,,,,,42.0,0.0,1.0,48.0,1.0,1.0,1.0,1.0
ks-williamson,KS Williamson,,49.0,3.0,0.0,3.0,34.0,1.0,,,,,,,1.0,1.0
khushdil-shah,Khushdil Shah,,18.0,0.0,0.0,7.0,7.0,0.0,36.0,0.0,0.0,22.0,0.0,1.0,,1.0
mg-bracewell,MG Bracewell,,3.0,0.0,1.0,7.0,2.0,0.0,60.0,1.0,0.0,38.0,2.0,2.0,1.0,1.0
mj-santner,MJ Santner,,,,,,,,60.0,1.0,0.0,20.0,2.0,0.0,1.0,1.0
mohammad-rizwan,Mohammad Rizwan,,76.0,4.0,0.0,4.0,46.0,1.0,,,,,,,,1.0
ng-smith,NG Smith,,,,,,,,42.0,0.0,0.0,46.0,1.0,0.0,,1.0
naseem-shah,Naseem Shah,,17.0,1.0,0.0,10.0,19.0,1.0,48.0,0.0,0.0,43.0,2.0,4.0,,1.0
saud-shakeel,Saud Shakeel,,14.0,1.0,0.0,3.0,8.0,0.0,,,,,,,,1.0
shaheen-shah-afridi,Shaheen Shah Afridi,,4.0,0.0,0.0,9.0,1.0,0.0,54.0,0.0,0.0,45.0,1.0,1.0,,1.0
twm-latham,TWM Latham,,64.0,5.0,0.0,5.0,56.0,0.0,,,,,,,,1.0
tayyab-tahir,Tayyab Tahir,,33.0,4.0,0.0,6.0,38.0,1.0,,,,,,,,1.0
w-orourke,W O'Rourke,,,,,,,,57.0,0.0,0.0,43.0,4.0,4.0,,1.0
wa-young,WA Young,,7.0,1.0,0.0,1.0,5.0,0.0,,,,,,,2.0,1.0
