player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
aaliyah-edwards,Aaliyah Edwards,F,,,2.0,,,,0.333,3.0,1.0,3.0,0.75,4.0,3.0,10.783333333333333,1.0,-1.0,5.0,3.0,,1.0
aliyah-boston,Aliyah Boston,F,5.0,2.0,10.0,,,,0.538,13.0,7.0,4.0,,,,35.666666666666664,3.0,12.0,14.0,13.0,2.0,3.0
aneesah-morrow,Aneesah Morrow,,1.0,,8.0,,2.0,,0.444,9.0,4.0,4.0,0.5,4.0,2.0,34.21666666666667,3.0,-5.0,10.0,11.0,2.0,
bria-hartley,Bria Hartley,,,,2.0,,1.0,,0.4,5.0,2.0,5.0,,,,23.05,,7.0,4.0,2.0,,4.0
brianna-turner,Brianna Turner,,1.0,1.0,1.0,,,,,,,2.0,,,,13.85,,10.0,,1.0,,
chloe-bibby,Chloe Bibby,,,,1.0,,2.0,,,2.0,,,,,,7.366666666666666,,,,1.0,,
damiris-dantas,Damiris Dantas,,,,,,2.0,,,3.0,,2.0,,,,7.666666666666667,1.0,-6.0,,1.0,,2.0
kelsey-mitchell,Kelsey Mitchell,G,6.0,,,0.625,8.0,5.0,0.5,22.0,11.0,1.0,0.917,12.0,11.0,39.666666666666664,1.0,14.0,38.0,1.0,2.0,3.0
kyra-lambert,Kyra Lambert,,,,,,,,,,,,,,,0.08333333333333333,,,,,,
lexie-hull,Lexie Hull,W,3.0,,4.0,0.333,6.0,2.0,0.375,8.0,3.0,3.0,,,,37.03333333333333,3.0,8.0,8.0,7.0,2.0,1.0
lea-la-lacan,LeÃ¯la Lacan,,14.0,,4.0,1.0,1.0,1.0,0.5,6.0,3.0,4.0,,,,38.28333333333333,,1.0,7.0,4.0,3.0,
makayla-timpson,Makayla Timpson,F,,,,,,,1.0,1.0,1.0,,,,,6.133333333333334,,-7.0,2.0,,,
marina-mabrey,Marina Mabrey,W,5.0,,2.0,0.333,6.0,2.0,0.524,21.0,11.0,3.0,1.0,3.0,3.0,37.333333333333336,,-16.0,27.0,2.0,,3.0
natasha-howard,Natasha Howard,,1.0,,5.0,,,,0.615,13.0,8.0,5.0,0.5,4.0,2.0,25.066666666666666,4.0,3.0,18.0,9.0,1.0,2.0
odyssey-sims,Odyssey Sims,,7.0,,3.0,,1.0,,0.462,13.0,6.0,2.0,0.778,9.0,7.0,42.016666666666666,1.0,11.0,19.0,4.0,,4.0
olivia-nelson-ododa,Olivia Nelson-Ododa,,,,2.0,,,,1.0,1.0,1.0,4.0,0.5,4.0,2.0,14.7,,6.0,4.0,2.0,1.0,1.0
saniya-rivers,Saniya Rivers,W,2.0,5.0,2.0,0.75,4.0,3.0,0.6,10.0,6.0,3.0,,,,36.333333333333336,,-10.0,15.0,2.0,,2.0
sophie-cunningham,Sophie Cunningham,,,,,,3.0,,,3.0,,,,,,10.466666666666667,1.0,-15.0,,1.0,,1.0
tina-charles,Tina Charles,,3.0,,3.0,0.333,3.0,1.0,0.444,18.0,8.0,4.0,0.8,5.0,4.0,30.3,3.0,-12.0,21.0,6.0,1.0,3.0
