player_id,player_name,positions,assisted_tackles,completion_pct,def_interceptions,defensive_bk,defensive_pd,defensive_tds,fg_attempts,field_goal_long,field_goal_pct,field_goals_made,forced_fumbles,fumble_recoveries,interceptions,kick_returns,kicking_deuce,kicking_pat,kicking_pat_att,kr_avg,kr_long,kr_tds,kr_yards,pass_attempts,pass_completions,pass_incompletions,pass_long,pass_yards_per_attempt,passing_rate,passing_sacks,passing_td_pass,passing_td_pass_pct,passing_yards,passing_yds_lost,rec_avg,rec_long,receiving_fum,receiving_tds,receiving_yards,receptions,rush_avg,rush_long,rushing_attempts,rushing_fum,rushing_tds,rushing_yards,sacks,safeties,tackles
ben-smiley,Ben Smiley,DB,4.0,,0.0,0.0,2.0,0.0,,,,,0.0,0.0,,4.0,,,,19.0,33.0,0.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0
brian-robinson,Brian Robinson,RB/WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,33.0,0.0,0.0,67.0,5.0,,,,,,,,,
carl-robinson-iii,Carl Robinson III,QB,,706.0,,,,,,,,,,,0.0,,,,,,,,,17.0,12.0,5.0,25.0,11.0,111.0,4.0,1.0,59.0,126.0,23.0,,,,,,,6.0,32.0,11.0,1.0,1.0,70.0,,,
daizion-carroll,Daizion Carroll,OL,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0
damecio-ewing-jr,Damecio Ewing Jr,,2.0,,0.0,0.0,1.0,0.0,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,11.0,11.0,0.0,0.0,11.0,1.0,,,,,,,0.0,0.0,4.0
deandre-brown,Deandre Brown,DL,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0
desmond-scott,Desmond Scott,DL,2.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,4.0
dreko-statham,Dreko Statham,DB,2.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
droell-greene,Droell Greene,DB,2.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0
erick-young,Erick Young,RB,,,,,,,,,,,,,,2.0,,,,6.0,8.0,0.0,13.0,,,,,,,,,,,,5.0,7.0,0.0,0.0,10.0,2.0,6.0,16.0,9.0,0.0,1.0,50.0,,,
