player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
adelaida-killiane,Adelaida Killiane,,0.0,1.0,0.0,,9.0
adrian-durcek,Adrian Durcek,,0.0,1.0,0.0,9.0,
elija-asnina,Elija Asnina,,0.0,1.0,0.0,,9.0
karol-sandl,Karol Sandl,,0.0,1.0,0.0,9.0,
linda-meijere,Linda Meijere,,0.0,1.0,0.0,,9.0
monika-kunkelova,Monika Kunkelova,,0.0,1.0,0.0,9.0,
ojars-briedis,Ojars Briedis,,0.0,1.0,0.0,,9.0
peter-zatko,Peter Zatko,,0.0,1.0,0.0,9.0,
radoslav-duris,Radoslav Duris,,0.0,1.0,0.0,9.0,
sergeys-djacenko,Sergeys Djacenko,,0.0,1.0,0.0,,9.0
