player_id,player_name,positions,assisted_tackles,completion_pct,def_interceptions,defensive_bk,defensive_pd,defensive_tds,defensive_tfl,fg_attempts,field_goal_long,field_goal_pct,field_goals_made,forced_fumbles,fumble_recoveries,interceptions,kick_returns,kicking_deuce,kicking_pat,kicking_pat_att,kicking_pat_pct,kr_avg,kr_tds,kr_yards,pass_attempts,pass_completions,pass_long,pass_yards_per_attempt,passing_2pt,passing_rate,passing_sacks,passing_td_pass,passing_yards,passing_yds_lost,rec_avg,rec_long,receiving_2pt,receiving_fum,receiving_tds,receiving_yards,receptions,returning_intr_td,rush_avg,rush_long,rushing_2pt,rushing_attempts,rushing_fum,rushing_tds,rushing_yards,sacks,tackles
ammon-lakip,Ammon Lakip,K,,,,,,,,1.0,0.0,0.0,0.0,,,,,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
angelo-grose,Angelo Grose,WR,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,0.0,0.0,2.0,1.0,,,,,,,,,0.0,4.0
caden-campoileti,Caden Campoileti,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0
dalton-cole,Dalton Cole,QB,,290.0,,,,,,,,,,,,3.0,,,,,,,,,31.0,9.0,30.0,11.0,2.0,33.0,2.0,3.0,99.0,0.0,,,,,,,,,6.0,0.0,0.0,7.0,1.0,1.0,44.0,,
daniel-williams-iii,Daniel Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,28.0,0.0,0.0,1.0,35.0,4.0,,,,,,,,,,
darius-tolbert,Darius Tolbert,OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,1.0,3.0,1.0,,,,,,,,,,
isaiah-mcfarland,Isaiah McFarland,,0.0,,2.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0
jairus-grissom,Jairus Grissom,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,24.0,0.0,0.0,1.0,65.0,6.0,,,,,,,,,,
jalen-jackson,Jalen Jackson,RB,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0
jarvai-flowers,Jarvai Flowers,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,47.0,0.0,0.0,1.0,112.0,4.0,,,,,,,,,,
justin-sykes,Justin Sykes,P,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0
keanu-mailoto,Keanu Mailoto,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0
khai-west,Khai West,,0.0,,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0
kris-lewis,Kris Lewis,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,30.0,0.0,0.0,0.0,33.0,2.0,,,,,,,,,,
malik-henry,Malik Henry,WR,,457.0,,,,,,,,,,,,1.0,,,,,,,,,35.0,16.0,47.0,17.0,0.0,100.0,1.0,5.0,268.0,1.0,,,,,,,,,,,,,,,,,
maurice-ashley,Maurice Ashley,WR,,,,,,,,,,,,,,,4.0,,,,,13.0,0.0,52.0,,,,,,,,,,,13.0,15.0,0.0,0.0,0.0,26.0,2.0,0.0,3.0,4.0,0.0,3.0,0.0,0.0,8.0,,
michael-white,Michael White,,0.0,,0.0,0.0,0.0,1.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0
nick-brassell,Nick Brassell,,0.0,,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0
oscar-roden,Oscar Roden,K,,,,,,,,0.0,0.0,0.0,0.0,,,,,2.0,7.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-shanola,Prince Shanola,,,,,,,,,,,,,,,,1.0,,,,,8.0,0.0,8.0,,,,,,,,,,,15.0,0.0,0.0,0.0,0.0,30.0,2.0,0.0,,,,,,,,,
reggie-branch,Reggie Branch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,0.0,0.0,0.0,8.0,1.0,,,,,,,,,,
trevante-long,Trevante Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,22.0,0.0,0.0,2.0,48.0,4.0,,,,,,,,,,
tyler-stephens,Tyler Stephens,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
vance-bennett,Vance Bennett,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,0.0,0.0,1.0,4.0,1.0,,,,,,,,,,
