player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
aerial-powers,Aerial Powers,,2.0,,3.0,0.25,4.0,1.0,0.4,10.0,4.0,3.0,1.0,4.0,4.0,18.6,,-11.0,13.0,3.0,,2.0
allisha-gray,Allisha Gray,G,,,3.0,,6.0,,0.467,15.0,7.0,1.0,0.667,3.0,2.0,32.4,2.0,-19.0,16.0,5.0,2.0,2.0
betnijah-laney-hamilton,Betnijah Laney-Hamilton,,4.0,,4.0,0.286,7.0,2.0,0.429,14.0,6.0,3.0,0.5,2.0,1.0,34.78333333333333,1.0,17.0,15.0,5.0,1.0,4.0
breanna-stewart,Breanna Stewart,W,5.0,1.0,8.0,,3.0,,0.471,17.0,8.0,1.0,1.0,9.0,9.0,35.13333333333333,2.0,20.0,25.0,10.0,,1.0
cheyenne-parker-tyus,Cheyenne Parker-Tyus,,1.0,,2.0,,1.0,,0.111,9.0,1.0,1.0,1.0,6.0,6.0,21.6,4.0,-19.0,8.0,6.0,1.0,3.0
crystal-dangerfield,Crystal Dangerfield,,2.0,,,,1.0,,,3.0,,,,,,12.933333333333334,,2.0,,,,
haley-jones,Haley Jones,,1.0,,1.0,,1.0,,,3.0,,2.0,,,,24.016666666666666,,-11.0,,1.0,,2.0
ivana-dojkia,Ivana DojkiÄ,,,,,,1.0,,,1.0,,,,,,4.716666666666667,,-1.0,,,,
jonquel-jones,Jonquel Jones,,2.0,3.0,8.0,0.4,5.0,2.0,0.444,9.0,4.0,2.0,,,,34.03333333333333,,9.0,10.0,8.0,,4.0
kayla-thornton,Kayla Thornton,,3.0,,2.0,0.333,6.0,2.0,0.222,9.0,2.0,4.0,,,,26.316666666666666,2.0,18.0,6.0,4.0,2.0,2.0
kennedy-burke,Kennedy Burke,,,,2.0,,,,0.5,4.0,2.0,1.0,,,,11.05,,-1.0,4.0,2.0,1.0,
laeticia-amihere,Laeticia Amihere,,,,1.0,,,,,,,,,2.0,,2.4833333333333334,,-3.0,,1.0,,
leonie-fiebich,Leonie Fiebich,,5.0,,4.0,0.5,4.0,2.0,0.429,7.0,3.0,2.0,,,,21.666666666666668,5.0,9.0,8.0,9.0,,1.0
lorela-cubaj,Lorela Cubaj,,2.0,1.0,2.0,,,,0.5,2.0,1.0,3.0,1.0,2.0,2.0,10.933333333333334,,6.0,4.0,2.0,1.0,2.0
marquesha-davis,Marquesha Davis,,,,1.0,,,,,,,,,,,1.15,,2.0,,1.0,,
naz-hillmon,Naz Hillmon,F,1.0,,2.0,,,,1.0,2.0,2.0,1.0,,,,16.533333333333335,,9.0,4.0,2.0,,
nia-coffey,Nia Coffey,,,,,,2.0,,,2.0,,2.0,,,,9.25,,-15.0,,,1.0,
rhyne-howard,Rhyne Howard,W,5.0,2.0,5.0,0.25,4.0,1.0,0.455,11.0,5.0,2.0,,,,32.03333333333333,1.0,-12.0,11.0,6.0,2.0,
sabrina-ionescu,Sabrina Ionescu,,5.0,,4.0,0.2,5.0,1.0,0.308,13.0,4.0,2.0,0.5,2.0,1.0,31.116666666666667,1.0,12.0,10.0,5.0,2.0,1.0
tina-charles,Tina Charles,,1.0,1.0,8.0,0.5,2.0,1.0,0.286,7.0,2.0,1.0,,,,19.2,,-12.0,5.0,8.0,1.0,1.0
