player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
ad-mathews,AD Mathews,,,,,,,,12.0,0.0,0.0,10.0,1.0,1.0,,1.0
ak-perera,AK Perera,,51.0,7.0,1.0,4.0,74.0,2.0,,,,,,,,1.0
anwar-ali,Anwar Ali,,,,,,,,23.0,0.0,0.0,56.0,1.0,2.0,,1.0
cbrls-kumara,CBRLS Kumara,,,,,,,,18.0,0.0,0.0,21.0,0.0,2.0,,1.0
dj-bell-drummond,DJ Bell-Drummond,,11.0,1.0,0.0,3.0,14.0,1.0,,,,,,,,1.0
hh-ramanayake,HH Ramanayake,,,,,,,,18.0,0.0,0.0,37.0,0.0,1.0,,1.0
k-nadeeshan,K Nadeeshan,,,,,,,,6.0,0.0,0.0,19.0,1.0,0.0,,1.0
ld-chandimal,LD Chandimal,,10.0,0.0,0.0,1.0,3.0,0.0,,,,,,,,1.0
lj-evans,LJ Evans,,24.0,5.0,0.0,2.0,53.0,4.0,,,,,,,,1.0
lu-igalagamage,LU Igalagamage,,2.0,0.0,0.0,4.0,1.0,0.0,,,,,,,,1.0
md-shanaka,MD Shanaka,,15.0,5.0,1.0,5.0,28.0,0.0,12.0,0.0,0.0,20.0,1.0,0.0,,1.0
n-dickwella,N Dickwella,,40.0,9.0,0.0,2.0,65.0,1.0,,,,,,,1.0,1.0
pht-kaushal,PHT Kaushal,,,,,,,,18.0,0.0,0.0,32.0,0.0,1.0,,1.0
pm-pushpakumara,PM Pushpakumara,,,,,,,,18.0,0.0,0.0,32.0,1.0,0.0,,1.0
pvd-chameera,PVD Chameera,,,,,,,,24.0,0.0,0.0,49.0,0.0,2.0,1.0,1.0
pulina-tharanga,Pulina Tharanga,,,,,,,,12.0,0.0,0.0,24.0,0.0,0.0,1.0,1.0
qais-ahmad,Qais Ahmad,,22.0,2.0,1.0,7.0,50.0,5.0,24.0,0.0,0.0,23.0,2.0,0.0,,1.0
sma-priyanjan,SMA Priyanjan,,28.0,4.0,1.0,5.0,47.0,2.0,12.0,0.0,0.0,17.0,0.0,0.0,,1.0
sr-patel,SR Patel,,13.0,3.0,0.0,1.0,26.0,1.0,24.0,0.0,0.0,31.0,1.0,0.0,1.0,1.0
st-de-silva,ST de Silva,,16.0,2.0,0.0,6.0,31.0,2.0,12.0,0.0,0.0,30.0,0.0,0.0,,1.0
wu-tharanga,WU Tharanga,,1.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,1.0
