player_id,player_name,positions,field_goal_yards,interceptions_lost,interceptions_made,missed,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
dane-evans,Dane Evans,QB,,0.0,,,0.0,288.0,,,,,0.0,9.0,
david-cote,David Côté,K,104.0,,,0.0,,,,,,,,,
david-ungerer-iii,David UNGERER III,WR,,,,,,,,0.0,56.0,6.0,,,
dominique-davis,Dominique Davis,QB,,,,,,,,,,,0.0,8.0,
eugene-lewis,Eugene LEWIS,WR,,,,,,,,2.0,52.0,7.0,,,
ham-dst,HAM DST,DST,,,0.0,,,,23.0,,,,,,0.0
ham-qb,HAM QB,QB,,0.0,,,0.0,0.0,,,,,,,
hergy-mayala,Hergy Mayala,WR,,,,,,,,0.0,10.0,2.0,,,
jake-wieneke,Jake Wieneke,WR,,,,,,,,0.0,51.0,2.0,,,
jeshrun-antwi,Jeshrun ANTWI,RB,,,,,,,,0.0,6.0,2.0,0.0,31.0,
kaion-julien-grant,Kaion JULIEN-GRANT,WR,,,,,,,,0.0,46.0,5.0,,,
kiondre-smith,Kiondre SMITH,WR,,,,,,,,0.0,9.0,1.0,,,
mtl-dst,MTL DST,DST,,,0.0,,,,16.0,,,,,,1.0
mtl-qb,MTL QB,QB,,1.0,,,1.0,252.0,,,,,,,
papi-white,Papi White,WR,,,,,,,,0.0,8.0,1.0,,,
reggie-white-jr,Reggie WHITE JR.,WR,,,,,,,,0.0,38.0,3.0,,,
sean-thomas-erlington,Sean THOMAS ERLINGTON,RB,,,,,,,,,,,0.0,19.0,
seth-small,Seth Small,K,79.0,,,0.0,,,,,,,,,
steven-dunbar-jr,Steven Dunbar Jr.,WR,,,,,,,,0.0,55.0,4.0,,,
tim-white,Tim White,WR,,,,,,,,0.0,105.0,6.0,,,
trevor-harris,Trevor HARRIS,QB,,0.0,,,2.0,244.0,,,,,0.0,1.0,
tyler-ternowski,Tyler TERNOWSKI,WR,,,,,,,,0.0,36.0,2.0,,,
tyson-philpot,Tyson PHILPOT,WR,,,,,,,,0.0,24.0,4.0,,,
vernon-adams-jr,Vernon ADAMS JR.,QB,,0.0,,,0.0,151.0,,,,,0.0,11.0,
wes-hills,Wes Hills,RB,,,,,,,,0.0,19.0,2.0,1.0,61.0,
