player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
a-capsey,A Capsey,,4.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,,,1.0
a-gardner,A Gardner,,12.0,2.0,0.0,5.0,12.0,0.0,12.0,0.0,0.0,28.0,0.0,0.0,,,1.0
a-reddy,A Reddy,,,,,,,,18.0,0.0,0.0,20.0,0.0,1.0,,,1.0
bl-mooney,BL Mooney,,5.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,1.0,1.0
bs-fulmali,BS Fulmali,,36.0,7.0,0.0,6.0,42.0,0.0,,,,,,,,,1.0
d-hemalatha,D Hemalatha,,7.0,0.0,0.0,3.0,4.0,0.0,,,,,,,,,1.0
ji-rodrigues,JI Rodrigues,,28.0,4.0,1.0,4.0,38.0,1.0,,,,,,,,,1.0
jl-jonassen,JL Jonassen,,,,,,,,24.0,0.0,0.0,32.0,1.0,0.0,,1.0,1.0
ke-bryce,KE Bryce,,22.0,4.0,1.0,7.0,28.0,0.0,6.0,0.0,0.0,16.0,0.0,0.0,,,1.0
l-wolvaardt,L Wolvaardt,,11.0,1.0,0.0,1.0,7.0,0.0,,,,,,,,1.0,1.0
m-kapp,M Kapp,,,,,,,,24.0,0.0,0.0,17.0,2.0,1.0,,,1.0
m-mani,M Mani,,,,,,,,12.0,0.0,0.0,9.0,2.0,0.0,,,1.0
mm-lanning,MM Lanning,,10.0,4.0,0.0,1.0,18.0,0.0,,,,,,,,,1.0
ms-kashyap,MS Kashyap,,,,,,,,13.0,0.0,0.0,22.0,0.0,1.0,1.0,,1.0
meghna-singh,Meghna Singh,,2.0,1.0,0.0,10.0,4.0,0.0,12.0,0.0,0.0,28.0,0.0,0.0,,,1.0
p-litchfield,P Litchfield,,22.0,2.0,0.0,4.0,21.0,1.0,,,,,,,1.0,,1.0
rp-yadav,RP Yadav,,,,,,,,12.0,0.0,0.0,17.0,0.0,0.0,1.0,,1.0
s-pandey,S Pandey,,,,,,,,24.0,0.0,0.0,23.0,2.0,0.0,,,1.0
sm-shakil,SM Shakil,,2.0,0.0,0.0,9.0,1.0,0.0,12.0,0.0,0.0,15.0,0.0,0.0,,,1.0
shafali-verma,Shafali Verma,,37.0,7.0,0.0,2.0,71.0,5.0,,,,,,,1.0,1.0,1.0
t-bhatia,T Bhatia,,,,,,,,,,,,,,,2.0,1.0
tp-kanwar,TP Kanwar,,1.0,0.0,0.0,8.0,0.0,0.0,24.0,1.0,0.0,20.0,2.0,1.0,,,1.0
