player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
ags-gous,AGS Gous,,4.0,0.0,0.0,2.0,1.0,0.0,,,,,,,2.0,1.0
au-rashid,AU Rashid,,3.0,0.0,1.0,9.0,6.0,1.0,24.0,0.0,0.0,22.0,0.0,0.0,,1.0
da-payne,DA Payne,,,,,,,,18.0,0.0,0.0,19.0,1.0,0.0,,1.0
dw-lawrence,DW Lawrence,,7.0,0.0,0.0,5.0,9.0,1.0,12.0,0.0,0.0,13.0,0.0,1.0,,1.0
fakhar-zaman,Fakhar Zaman,,9.0,1.0,0.0,1.0,6.0,0.0,,,,,,,,1.0
harmeet-singh-2,Harmeet Singh (2),,8.0,1.0,0.0,8.0,11.0,0.0,24.0,0.0,0.0,29.0,3.0,1.0,,1.0
hassan-nawaz,Hassan Nawaz,,14.0,0.0,1.0,7.0,25.0,3.0,,,,,,,,1.0
j-charles,J Charles,,37.0,5.0,0.0,1.0,43.0,2.0,,,,,,,,1.0
jek-rew,JEK Rew,,20.0,1.0,0.0,5.0,22.0,1.0,,,,,,,1.0,1.0
jj-roy,JJ Roy,,9.0,0.0,0.0,6.0,4.0,0.0,,,,,,,,1.0
junaid-siddique-2,Junaid Siddique (2),,,,,,,,15.0,0.0,0.0,24.0,0.0,2.0,,1.0
khuzaima-tanveer,Khuzaima Tanveer,,,,,,,,18.0,0.0,0.0,23.0,1.0,1.0,,1.0
md-patel,MD Patel,,2.0,1.0,0.0,2.0,4.0,0.0,,,,,,,,1.0
mde-holden,MDE Holden,,46.0,9.0,1.0,3.0,66.0,1.0,,,,,,,1.0,1.0
naseem-shah,Naseem Shah,,,,,,,,24.0,1.0,0.0,35.0,3.0,3.0,,1.0
qais-ahmad,Qais Ahmad,,,,,,,,24.0,0.0,0.0,30.0,2.0,0.0,,1.0
r-ngarava,R Ngarava,,,,,,,,24.0,0.0,0.0,30.0,1.0,0.0,,1.0
rp-burl,RP Burl,,25.0,2.0,1.0,7.0,21.0,0.0,,,,,,,1.0,1.0
sm-curran,SM Curran,,28.0,2.0,0.0,4.0,25.0,1.0,24.0,0.0,0.0,16.0,0.0,0.0,,1.0
saghir-khan,Saghir Khan,,,,,,,,6.0,0.0,0.0,9.0,0.0,1.0,,1.0
sikandar-raza,Sikandar Raza,,1.0,0.0,0.0,6.0,0.0,0.0,24.0,0.0,0.0,27.0,1.0,1.0,,1.0
t-kohler-cadmore,T Kohler-Cadmore,,22.0,1.0,0.0,4.0,20.0,1.0,,,,,,,1.0,1.0
tb-abell,TB Abell,,2.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,1.0
