player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
alanna-smith,Alanna Smith,F,2.0,6.0,4.0,1.0,2.0,2.0,0.6,10.0,6.0,4.0,1.0,2.0,2.0,42.71666666666667,1.0,1.0,16.0,5.0,3.0,4.0
alissa-pili,Alissa Pili,,,,2.0,0.5,2.0,1.0,0.667,3.0,2.0,3.0,,1.0,,9.883333333333333,,2.0,5.0,2.0,,3.0
bridget-carleton,Bridget Carleton,,2.0,,4.0,0.333,3.0,1.0,0.333,3.0,1.0,3.0,1.0,2.0,2.0,30.4,2.0,8.0,5.0,6.0,2.0,
cecilia-zandalasini,Cecilia Zandalasini,,,,,,1.0,,,1.0,,,,,,2.216666666666667,,-11.0,,,1.0,1.0
courtney-williams,Courtney Williams,G,6.0,1.0,6.0,0.667,3.0,2.0,0.364,11.0,4.0,2.0,,,,31.283333333333335,,1.0,10.0,6.0,1.0,5.0
diamond-miller,Diamond Miller,,,,2.0,0.4,5.0,2.0,0.375,8.0,3.0,1.0,0.5,2.0,1.0,14.766666666666667,1.0,7.0,9.0,3.0,,1.0
dulcy-fankam-mendjiadeu,Dulcy Fankam Mendjiadeu,,,,,,,,,,,,,,,3.1,,-2.0,,,,
ezi-magbegor,Ezi Magbegor,F,5.0,2.0,4.0,0.5,2.0,1.0,0.6,5.0,3.0,4.0,1.0,2.0,2.0,42.36666666666667,2.0,-7.0,9.0,6.0,2.0,2.0
jewell-loyd,Jewell Loyd,,6.0,,5.0,0.333,6.0,2.0,0.19,21.0,4.0,6.0,0.909,11.0,10.0,36.78333333333333,1.0,,20.0,6.0,2.0,2.0
jordan-horston,Jordan Horston,,,1.0,9.0,,1.0,,0.429,7.0,3.0,1.0,,,,36.21666666666667,2.0,-5.0,6.0,11.0,3.0,5.0
kayla-mcbride,Kayla McBride,,4.0,1.0,4.0,0.444,9.0,4.0,0.462,13.0,6.0,4.0,0.6,5.0,3.0,43.5,,10.0,19.0,4.0,1.0,2.0
kiana-williams,Kiana Williams,,,,,,,,1.0,1.0,1.0,,,,,3.216666666666667,,-4.0,2.0,,,1.0
mercedes-russell,Mercedes Russell,,,,1.0,,,,1.0,3.0,3.0,1.0,1.0,1.0,1.0,11.8,2.0,-10.0,7.0,3.0,2.0,1.0
napheesa-collier,Napheesa Collier,F,5.0,2.0,6.0,0.333,3.0,1.0,0.455,22.0,10.0,5.0,0.889,9.0,8.0,44.13333333333333,3.0,10.0,29.0,9.0,6.0,5.0
natisha-hiedeman,Natisha Hiedeman,G,7.0,,1.0,,2.0,,0.4,5.0,2.0,1.0,0.5,2.0,1.0,19.333333333333332,,8.0,5.0,1.0,2.0,4.0
nneka-ogwumike,Nneka Ogwumike,,1.0,1.0,9.0,1.0,1.0,1.0,0.667,12.0,8.0,4.0,0.875,8.0,7.0,42.733333333333334,2.0,1.0,24.0,11.0,5.0,2.0
olivia-apoupa,Olivia Ãpoupa,,1.0,,1.0,,,,,,,,1.0,2.0,2.0,8.483333333333333,,4.0,2.0,1.0,1.0,
sami-whitcomb,Sami Whitcomb,,1.0,,1.0,0.25,4.0,1.0,0.25,4.0,1.0,3.0,,,,19.916666666666668,,2.0,3.0,1.0,3.0,5.0
sika-kona,Sika KonÃ©,,,,2.0,,,,0.333,3.0,1.0,,,,,3.2666666666666666,3.0,5.0,2.0,5.0,1.0,2.0
skylar-diggins,Skylar Diggins,G,5.0,3.0,2.0,,4.0,,0.364,22.0,8.0,4.0,0.857,7.0,6.0,40.96666666666667,,-14.0,22.0,2.0,3.0,5.0
victoria-vivians,Victoria Vivians,,1.0,1.0,2.0,,2.0,,,3.0,,2.0,,,,12.866666666666667,,-6.0,,2.0,,1.0
