player_id,player_name,positions,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
andrew-carleton,Andrew Carleton,AM,0.0,-0.0455,20.6466,3.2707,0.0,,,-0.0311,,0.0,,1.0,73.0,0.6286,35.0,-0.7411,-2.1175,0.0,,1.0,,0.0,0.0455,0.0311,,-0.0311,0.0766,0.6497,0.008
brad-guzan,Brad Guzan,GK,0.0,0.0,38.4986,27.8436,0.0,43.0,2.032,0.0,1.0496,0.0,0.1554,0.0,3634.0,0.7506,1343.0,7.9078,0.5888,0.0,102.0,0.0,148.0,0.0,0.0,0.0,40.968,0.0,0.0,0.7447,0.0
brandon-vázquez,Brandon Vázquez,ST,1.0,-0.081,14.9556,-3.1449,2.0,,,-1.5378,,3.0,,7.0,701.0,0.7455,165.0,-8.2804,-5.0184,0.0566,,22.0,,8.0,1.081,3.5378,,-1.7104,4.6188,0.7956,1.8217
brek-shea,Brek Shea,DM,0.0,-1.3461,18.3639,1.688,0.0,,,-0.514,,0.0,,16.0,1010.0,0.791,598.0,1.1838,0.198,0.0,,8.0,,3.0,1.3461,0.514,,-0.2066,1.8601,0.789,0.1697
darlington-nagbe,Darlington Nagbe,CM,4.0,-0.1749,18.3061,2.1235,2.0,,,0.7206,,6.0,,35.0,3368.0,0.9226,1887.0,52.2143,2.7671,0.5898,,24.0,,5.0,4.1749,1.2794,,0.3324,5.4543,0.895,0.758
dion-pereira,Dion Pereira,W,1.0,-0.5037,16.9063,-2.0386,0.0,,,-0.2341,,1.0,,9.0,749.0,0.7471,261.0,-8.8604,-3.3948,0.0,,3.0,,2.0,1.5037,0.2341,,-0.1483,1.7378,0.7811,0.0556
emerson-hyndman,Emerson Hyndman,DM,1.0,0.2828,16.1736,2.5666,1.0,,,-0.2782,,2.0,,12.0,1169.0,0.8351,473.0,5.1,1.0782,0.0901,,16.0,,6.0,0.7172,1.2782,,0.0272,1.9954,0.8243,0.836
eric-remedi,Eric Remedi,DM,1.0,0.149,19.3903,3.2168,0.0,,,-0.7238,,1.0,,12.0,2229.0,0.8791,1332.0,-2.4695,-0.1854,0.0,,11.0,,3.0,0.851,0.7238,,-0.2691,1.5747,0.881,0.2438
ezequiel-barco,Ezequiel Barco,W,3.0,0.0349,17.3739,1.1991,4.0,,,0.2209,,7.0,,37.0,1316.0,0.8038,627.0,5.6849,0.9067,1.7604,,39.0,,17.0,2.9651,3.7791,,1.0269,6.7443,0.7948,1.9155
florentin-pogba,Florentin Pogba,CB,0.0,-0.2681,21.931,7.2032,0.0,,,-0.2557,,0.0,,3.0,1093.0,0.8328,634.0,12.7467,2.0105,0.0,,4.0,,1.0,0.2681,0.2557,,-0.233,0.5238,0.8127,0.0434
franco-escobar,Franco Escobar,FB,2.0,-0.0277,18.8813,1.6621,2.0,,,1.1646,,4.0,,14.0,2493.0,0.8262,1323.0,9.8231,0.7425,0.3792,,9.0,,4.0,2.0277,0.8354,,0.2919,2.8631,0.8187,0.2683
héctor-villalba,Héctor Villalba,W,3.0,0.8587,17.0558,-0.9639,1.0,,,-2.1427,,4.0,,14.0,1077.0,0.7241,406.0,-15.3274,-3.7752,0.3856,,38.0,,10.0,2.1413,3.1427,,-1.2725,5.2841,0.7619,1.3961
