player_id,player_name,positions,assist_tackles,completions,fg_0_19,fg_20_29,fg_30_39,fg_40_49,fg_50plus,fg_att_game,fumble_rec_yards,fumbles_forced,fumbles_lost_game,fumbles_opp_rec,fumbles_own_rec,int_avg,int_long,int_tds,int_yards,interceptions_lost,interceptions_made,pass_attempts,passing_tds,passing_yards,pr_fc,punt_avg,punt_long,punt_tb,punt_yards,punts,punts_blocked,punts_in20,receiving_tds,receiving_yards,receptions,rush_attempts,rushing_tds,rushing_yards,solo_tackles,targets,xp_att_game
andrew-jackson,Andrew Jackson,DB,3.0,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,4.0,,
anthony-johnson-jr,Anthony Johnson Jr.,DL/S/DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,4.0,,
arnold-tarpley,Arnold Tarpley,DB,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
benetton-fonua,Benetton Fonua,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,
brandon-barnes,Brandon Barnes,WR/TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,1.0,,,,,1.0,
channing-stribling,Channing Stribling,CB/DB,1.0,,,,,,,,,,,,,31.0,31.0,0.0,31.0,,1.0,,,,,,,,,,,,,,,,,,5.0,,
charles-james,Charles James,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,
christian-hackenberg,Christian Hackenberg,RB,,14.0,,,,,,,0.0,0.0,2.0,2.0,0.0,,,,,0.0,,25.0,0.0,102.0,,,,,,,,,,,,7.0,1.0,39.0,,,
colton-jumper,Colton Jumper,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,
connor-hamlett,Connor Hamlett,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.0,2.0,,,,,3.0,
corey-vereen,Corey Vereen,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,
cutrer-jeremy,"Cutrer, Jeremy",DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,2.0,,
dasean-downey,Da\'Sean Downey,LB/DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
dargan-erick,"Dargan, Erick",DB,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
demarquis-gates,DeMarquis Gates,LB/DB,2.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,6.0,,
dontez-byrd,Dontez Byrd,WR,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,
edmond-robinson,Edmond Robinson,LB/DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,4.0,,
gerald-christian,Gerald Christian,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.0,2.0,,,,,4.0,
greg-gilmore,Greg Gilmore,DB,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
guerra-fabian,"Guerra, Fabian",WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,2.0,
gwacham-obum,"Gwacham, Obum",DE/DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
horn-reece,"Horn, Reece",WR,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,0.0,56.0,5.0,,,,,6.0,
howard-alton,"Howard, Alton",WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.0,3.0,1.0,0.0,5.0,,7.0,
huff-josh,"Huff, Josh",WR,,,,,,,,,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,84.0,2.0,,,,,4.0,
jamichael-winston,JaMichael Winston,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
jeff-locke,Jeff Locke,,,,,,,,,,,,,,,,,,,,,,,,,42.6,55.0,0.0,213.0,5.0,0.0,2.0,,,,,,,,,
john-wolford,John Wolford,QB,,14.0,,,,,,,,,,,,,,,,2.0,,22.0,2.0,194.0,,,,,,,,,,,,7.0,0.0,25.0,,,
jonathan-cook,Jonathan Cook,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
josh-jasper,Josh Jasper,,,,0.0,0.0,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
julius-warmsley,Julius Warmsley,DB,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,4.0,,
justin-stockton,Justin Stockton,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,1.0,4.0,1.0,54.0,,1.0,
kieron-williams,Kieron Williams,SAF/DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,
marcus-hardison,Marcus Hardison,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,
mcdougle-dexter,"McDougle, Dexter",DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
montgomery-sam,"Montgomery, Sam",DL/DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
morgan-nyles,"Morgan, Nyles",LB/DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,
mullaney-richard,"Mullaney, Richard",WR,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,11.0,2.0,,,,2.0,4.0,
neal-rajion,"Neal, Rajion",RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-2.0,1.0,5.0,0.0,11.0,,1.0,
pressley-jhurell,"Pressley, Jhurell",RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,0.0,57.0,,,
rahim-moore,Rahim Moore,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
robert-nelson,Robert Nelson,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,4.0,,
ross-kayaune,"Ross, Kayaune",WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,1.0,,,,,2.0,
ross-rashad,"Ross, Rashad",WR,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,1.0,67.0,4.0,,,,,4.0,
scooby-wright,Scooby Wright,LB/DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
stacy-zac,"Stacy, Zac",RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,2.0,19.0,1.0,101.0,,2.0,
sterling-moore,Sterling Moore,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
steve-beauharnais,Steve Beauharnais,DB,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
steven-johnson,Steven Johnson,DB,3.0,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,6.0,,
terrell-bonds,Terrell Bonds,CB/DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
terrence-magee,Terrence Magee,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,1.0,6.0,0.0,17.0,,1.0,
teuhema-sione,"Teuhema, Sione",DL/DT/DB,2.0,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
thompson-trenton,"Thompson, Trenton",DL/DB,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,4.0,,
tim-cook,Tim Cook,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,1.0,13.0,0.0,73.0,,1.0,
tull-davis,"Tull, Davis",DL/DB,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
will-sutton,Will Sutton,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
yates-rykeem,"Yates, Rykeem",DE/DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
