player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
ad-russell,AD Russell,,21.0,6.0,0.0,7.0,35.0,1.0,6.0,0.0,0.0,12.0,1.0,0.0,1.0,,1.0
ali-khan,Ali Khan,,,,,,,,6.0,0.0,0.0,10.0,1.0,1.0,,,1.0
ca-dry,CA Dry,,4.0,0.0,0.0,8.0,1.0,0.0,18.0,0.0,0.0,15.0,1.0,2.0,,,1.0
d-brevis,D Brevis,,19.0,5.0,0.0,1.0,27.0,0.0,,,,,,,,,1.0
da-miller,DA Miller,,9.0,0.0,0.0,4.0,6.0,0.0,,,,,,,1.0,,1.0
h-richards,H Richards,,15.0,2.0,0.0,5.0,11.0,0.0,,,,,,,,,1.0
j-little,J Little,,7.0,1.0,1.0,10.0,4.0,0.0,24.0,0.0,0.0,34.0,0.0,3.0,,,1.0
jj-roy,JJ Roy,,23.0,3.0,0.0,1.0,27.0,1.0,,,,,,,,,1.0
ka-pollard,KA Pollard,,12.0,2.0,1.0,7.0,33.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,,,1.0
md-patel,MD Patel,,6.0,0.0,0.0,4.0,2.0,0.0,,,,,,,,,1.0
n-pooran,N Pooran,,28.0,2.0,0.0,3.0,35.0,2.0,,,,,,,1.0,,1.0
np-kenjige,NP Kenjige,,,,,,,,24.0,0.0,0.0,22.0,2.0,0.0,,,1.0
nr-kumar,NR Kumar,,23.0,0.0,0.0,5.0,15.0,0.0,,,,,,,,,1.0
r-clinton,R Clinton,,13.0,0.0,0.0,2.0,8.0,0.0,,,,,,,,,1.0
r-shepherd,R Shepherd,,4.0,0.0,0.0,6.0,1.0,0.0,24.0,0.0,1.0,30.0,1.0,1.0,1.0,1.0,1.0
r-ugarkar,R Ugarkar,,,,,,,,18.0,0.0,0.0,15.0,0.0,2.0,,,1.0
rashid-khan,Rashid Khan,,5.0,1.0,1.0,8.0,5.0,0.0,24.0,0.0,0.0,22.0,3.0,0.0,,,1.0
sh-johnson,SH Johnson,,5.0,2.0,0.0,9.0,10.0,0.0,24.0,0.0,0.0,35.0,1.0,0.0,,,1.0
sp-narine,SP Narine,,4.0,1.0,0.0,2.0,6.0,0.0,24.0,0.0,0.0,24.0,2.0,1.0,,,1.0
saif-badar,Saif Badar,,10.0,0.0,0.0,6.0,9.0,0.0,,,,,,,,,1.0
ta-boult,TA Boult,,,,,,,,24.0,0.0,0.0,38.0,2.0,1.0,2.0,1.0,1.0
ubt-chand,UBT Chand,,10.0,2.0,0.0,3.0,9.0,0.0,,,,,,,1.0,,1.0
